iter,algo_R_local_0.0_mean,algo_R_local_0.0_upper,algo_R_local_0.0_lower,algo_R_local_1.0_mean,algo_R_local_1.0_upper,algo_R_local_1.0_lower,algo_R_local_3.0_mean,algo_R_local_3.0_upper,algo_R_local_3.0_lower,algo_R_local_5.0_mean,algo_R_local_5.0_upper,algo_R_local_5.0_lower
292,0.08096324503421778,0.08131899480660351,0.08060749526183206,0.09622084796428676,0.09653742958082703,0.09590426634774649,0.12007218897342675,0.12043557972139166,0.11970879822546185,0.14233520328998567,0.1426455250754,0.14202488150457135
293,0.08081730976700778,0.08120521688416256,0.080429402649853,0.09636374413967126,0.09678277619011999,0.09594471208922253,0.12053513899445531,0.12088311332459653,0.12018716466431409,0.14266302585601803,0.14293246773377638,0.14239358397825969
294,0.08076094165444371,0.08117255119258264,0.08034933211630478,0.09663497284054752,0.09706484203589992,0.09620510364519512,0.12078666687011716,0.12111595498584969,0.12045737875438463,0.1427570655941963,0.14312629667592516,0.14238783451246742
295,0.08077965751290316,0.08114834072980287,0.08041097429600344,0.09655571207404134,0.09688420915325853,0.09622721499482416,0.12089335843920704,0.12124060455753069,0.12054611232088339,0.14292349666357038,0.1433131459335747,0.14253384739356606
296,0.08101719245314594,0.08154156200179798,0.0804928229044939,0.09656822979450219,0.09696937430922234,0.09616708527978204,0.12107606381177898,0.1214309287473039,0.12072119887625404,0.14309281855821607,0.14341755346464002,0.1427680836517921
297,0.0810397386550903,0.08155353804796511,0.08052593926221549,0.09632636383175845,0.09666202161817673,0.09599070604534017,0.12089774757623668,0.12126923824248566,0.12052625690998771,0.14305717796087264,0.14334509414763547,0.1427692617741098
298,0.0811527960002422,0.08158851657725749,0.0807170754232269,0.09629491120576854,0.09670089074532934,0.09588893166620774,0.12060741707682607,0.12098036622184825,0.12023446793180388,0.1429422929883003,0.14322843367848923,0.14265615229811138
299,0.08151847347617146,0.08188877686855794,0.08114817008378497,0.09680770114064215,0.09714552103374495,0.09646988124753934,0.12047517746686931,0.1208611595994472,0.12008919533429142,0.14286238998174666,0.14312075232064347,0.14260402764284985
300,0.08145091906189914,0.08176934380646321,0.08113249431733506,0.0966965608298778,0.09705828376465366,0.09633483789510196,0.12026258334517477,0.12063054650913552,0.11989462018121402,0.14262313842773436,0.14289246602818598,0.14235381082728274
301,0.08148110359907146,0.08177191029528404,0.08119029690285888,0.09631719514727588,0.09662080700508288,0.09601358328946888,0.12052416652441023,0.12098994645434283,0.12005838659447762,0.1426574572920799,0.14295436998306016,0.14236054460109965
302,0.08167180567979808,0.08201836095720862,0.08132525040238754,0.09654824584722513,0.0968999981330868,0.09619649356136345,0.12061503678560252,0.1211279502084019,0.12010212336280314,0.14295868575572962,0.1431943617082296,0.14272300980322963
303,0.08148829489946362,0.08187456100551804,0.08110202879340919,0.0966980196535587,0.0971516268926886,0.09624441241442881,0.12064346820116041,0.12123000320984903,0.1200569331924718,0.1428454533219337,0.14309047344338593,0.1426004332004815
304,0.08172461539506908,0.08212928150911152,0.08131994928102664,0.09657831788063045,0.09704134369796634,0.09611529206329457,0.12085922881960867,0.12141857062597605,0.12029988701324129,0.1428779602050781,0.1432178922081031,0.14253802820205308
305,0.0815815016627311,0.08210411841615121,0.081058884909311,0.0965705685317516,0.09701860541396447,0.09612253164953873,0.12088384181261058,0.12146252100233235,0.12030516262288882,0.14289571344852448,0.1432305463198069,0.14256088057724206
306,0.08115833029150958,0.08167194164742181,0.08064471893559735,0.09648994281888006,0.09692272594569372,0.0960571596920664,0.12073974981904026,0.12122080858646882,0.1202586910516117,0.14290658980607984,0.1431380768280669,0.1426751027840928
307,0.08104506656527516,0.08149314261680764,0.08059699051374268,0.09606283828616138,0.09649182203285775,0.09563385453946502,0.12048248425126071,0.12096425610207477,0.12000071240044664,0.14263270199298858,0.14292726078512047,0.1423381432008567
308,0.08125415593385694,0.0817029467459291,0.0808053651217848,0.09636982977390282,0.09688875091303932,0.09585090863476632,0.12057559415698046,0.12113591081736763,0.1200152774965933,0.14243571609258648,0.1427656850613657,0.14210574712380727
309,0.08129696547985073,0.08183779923527243,0.08075613172442903,0.09633862897753713,0.09692841253356892,0.09574884542150534,0.12042734920978541,0.12097944423115288,0.11987525418841795,0.14228441417217252,0.14259184053693164,0.1419769878074134
310,0.08124255463480945,0.08168220574502162,0.08080290352459728,0.09641121402382843,0.09692960871115727,0.0958928193364996,0.12072501033544539,0.12128077995689919,0.12016924071399158,0.14240145832300183,0.14267221917025183,0.14213069747575183
311,0.08127724006772036,0.08158023283888297,0.08097424729655775,0.09653225094079967,0.0969944756403012,0.09607002624129815,0.12074616402387614,0.12124175342217745,0.12025057462557483,0.14230868220329282,0.14258350900208114,0.1420338554045045
312,0.0811942026019096,0.08153369062949663,0.08085471457432257,0.09619552120566364,0.09659410646414396,0.09579693594718333,0.12053065374493595,0.12105027980717152,0.12001102768270037,0.1422064259648323,0.1424740492362229,0.1419388026934417
313,0.08111095577478404,0.0814451036893788,0.08077680786018929,0.09608310535550114,0.09648454780473738,0.09568166290626491,0.12039758339524267,0.12087667881443466,0.11991848797605069,0.14215272963047024,0.14251701087907515,0.14178844838186533
314,0.08090254589915272,0.08129831855138919,0.08050677324691624,0.09586137905716892,0.09631369313277201,0.09540906498156583,0.12044970095157619,0.12095747220078858,0.1199419297023638,0.14216475188732144,0.14255270845226653,0.14177679532237636
315,0.08066541925072665,0.08108108002988729,0.08024975847156601,0.09561815261840814,0.09613582385848163,0.09510048137833466,0.12023434787988659,0.12071613259112751,0.11975256316864566,0.14191138744354248,0.14233541591096485,0.1414873589761201
316,0.08088596686720843,0.08125512084176234,0.08051681289265453,0.09576264023780816,0.09625161632241515,0.09527366415320117,0.12028380557894706,0.12080036817409365,0.11976724298380048,0.1421892553567886,0.14261840241794074,0.14176010829563648
317,0.08112714588642118,0.08150405884703188,0.08075023292581049,0.09588257893919942,0.09630962440780819,0.09545553347059066,0.12022175192832943,0.12066655235853208,0.11977695149812678,0.14228973537683484,0.14267238302102944,0.14190708773264024
318,0.08129422143101686,0.08164640423167685,0.08094203863035687,0.09614011198282234,0.09647019173861623,0.09581003222702844,0.1202997282147407,0.12074157374270958,0.11985788268677183,0.14231228679418564,0.14264757799976568,0.1419769955886056
319,0.08139132857322688,0.08177708235833273,0.08100557478812104,0.09578217342495916,0.09613946020608868,0.09542488664382964,0.11999453380703921,0.12046165339353694,0.11952741422054149,0.14222903102636336,0.14264540946189166,0.14181265259083506
320,0.08193533644080156,0.082462073617668,0.08140859926393512,0.09600478559732431,0.0964275439051353,0.09558202728951332,0.12011492922902103,0.12062007535665588,0.11960978310138619,0.14216364622116087,0.14262526215577978,0.14170203028654196
321,0.0820156723260879,0.08255759959521904,0.08147374505695677,0.09624847695231434,0.09678904388947497,0.0957079100151537,0.12024503126740452,0.12066369942316332,0.11982636311164571,0.1421831116080284,0.1425640140252161,0.14180220919084072
322,0.08202836811542505,0.0825283411453712,0.08152839508547889,0.09641820937395092,0.09700151131110493,0.0958349074367969,0.12021535709500311,0.12062238481611193,0.1198083293738943,0.1420049145817756,0.14232665657824503,0.1416831725853062
323,0.08193933889269826,0.08244112247354257,0.08143755531185395,0.0961841039359569,0.09679811202610278,0.09557009584581103,0.12002181410789485,0.1204307451481279,0.1196128830676618,0.1422494068741798,0.14264804161699693,0.14185077213136268
324,0.08199680224061008,0.08257209115846312,0.08142151332275704,0.09657692760229106,0.09711466516022177,0.09603919004436035,0.12006139978766439,0.12042303191584189,0.1196997676594869,0.14217360615730285,0.1425059721563905,0.1418412401582152
325,0.08210048153996463,0.08272551988504441,0.08147544319488485,0.09677805900573729,0.09728693751004376,0.09626918050143081,0.12024599239230152,0.12071108256794442,0.11978090221665862,0.14226189404726028,0.1425733566564278,0.14195043143809274
326,0.08240887895226476,0.08294242134771675,0.08187533655681277,0.09664116203784939,0.09715629049663298,0.09612603357906581,0.12029975578188892,0.12071248804502843,0.11988702351874941,0.142155772447586,0.14244312963729844,0.14186841525787358
327,0.08248196393251414,0.08297543972204043,0.08198848814298786,0.09678859710693355,0.09724364075827452,0.09633355345559258,0.12014684453606601,0.12055784428128763,0.1197358447908444,0.14218003153800962,0.14250772745231452,0.14185233562370472
328,0.0823669090867042,0.08289185736585854,0.08184196080754987,0.09698445573449128,0.0974235833940292,0.09654532807495336,0.12030515149235721,0.12074038818412249,0.11986991480059193,0.14230439960956573,0.1425869634811441,0.14202183573798735
329,0.08191985487937921,0.08246631182960644,0.08137339792915198,0.09670756384730339,0.09707714032282218,0.0963379873717846,0.12041588127613063,0.12088864960282981,0.11994311294943145,0.1424784168601036,0.14278323041118732,0.14217360330901987
330,0.08186902254819865,0.08247641308319743,0.08126163201319987,0.09666839838027953,0.09708005009190118,0.09625674666865788,0.12044834271073335,0.12094259963239909,0.1199540857890676,0.1424165919423103,0.142702028996713,0.1421311548879076
331,0.08185384646058082,0.08234121723603123,0.0813664756851304,0.09705708101391788,0.09750615595728793,0.09660800607054784,0.12058291584253307,0.12106593171963834,0.1200998999654278,0.1425181284546852,0.1427910874782122,0.1422451694311582
332,0.08158281445503232,0.08201831929954907,0.08114730961051557,0.0967980474233627,0.09725724130548787,0.09633885354123754,0.12045829594135282,0.12096285062517081,0.11995374125753483,0.14260244816541673,0.14288478164562352,0.14232011468520994
333,0.08168961554765697,0.08217082978152786,0.08120840131378608,0.096946632862091,0.09737945779094995,0.09651380793323205,0.12041442766785618,0.1209232381166787,0.11990561721903366,0.14270006418228148,0.1429843039377629,0.14241582442680006
334,0.08157183825969691,0.08204738956080142,0.0810962869585924,0.09703155308961864,0.09755043367274122,0.09651267250649606,0.12037893310189245,0.12082896614480469,0.1199289000589802,0.1425666332244873,0.14288364404370313,0.14224962240527145
335,0.08159525319933887,0.08201654310533969,0.08117396329333805,0.09701546207070348,0.09750652247523366,0.0965244016661733,0.12065853551030156,0.12102283834069813,0.120294232679905,0.1426816493272781,0.1429216954057364,0.14244160324881977
336,0.08169062137603757,0.08217320095093553,0.08120804180113961,0.09675514623522755,0.0972172680731579,0.09629302439729719,0.12049575224518774,0.12080361997359955,0.12018788451677594,0.14268283843994137,0.14295637287485793,0.1424093040050248
337,0.08132570534944528,0.08183980714652533,0.08081160355236522,0.09698373675346372,0.09746696490962307,0.09650050859730437,0.12032887265086172,0.12063143670920703,0.1200263085925164,0.1424344554543495,0.1427253731123523,0.14214353779634667
338,0.0812217205762863,0.08172821931617813,0.08071522183639446,0.09708813279867165,0.09758186554788549,0.09659440004945781,0.1202668577432632,0.12052608922816986,0.12000762625835655,0.1423163756728172,0.142620566588473,0.14201218475716143
339,0.08110922500491138,0.08158377574978694,0.08063467426003583,0.09727070480585094,0.09789162653641612,0.09664978307528577,0.12016385868191717,0.12056496165674066,0.11976275570709369,0.14213800728321074,0.142393695627286,0.1418823189391355
340,0.08109896630048749,0.081497522421271,0.08070041017970399,0.09697697609663004,0.09742057435956344,0.09653337783369664,0.12017031088471408,0.12059536138074888,0.11974526038867929,0.14225187301635742,0.14251833661240715,0.14198540942030768
341,0.08101191595196719,0.08141974200002745,0.08060408990390693,0.0968205943703651,0.0973021368883016,0.0963390518524286,0.1199643030762672,0.1203896023975717,0.1195390037549627,0.14227002859115598,0.14261479344592368,0.14192526373638828
342,0.081200485676527,0.08167856750760717,0.08072240384544684,0.09656428173184389,0.09699742198686544,0.09613114147682235,0.11995430216193197,0.12035864971519614,0.1195499546086678,0.14221303313970562,0.14255283162910964,0.1418732346503016
343,0.08133314847946162,0.08175970938146124,0.080906587577462,0.09683690145611759,0.0972018446580847,0.09647195825415049,0.12016989067196844,0.12059850168273209,0.11974127966120479,0.142543488740921,0.1429200042531698,0.14216697322867217
344,0.08180821686983106,0.0822322433829883,0.08138419035667381,0.09680312722921368,0.09710601600531113,0.09650023845311623,0.12057282254099841,0.12101657895259482,0.120129066129402,0.14260559529066083,0.14294323939220516,0.1422679511891165
345,0.0817344412207603,0.08208133922924238,0.08138754321227823,0.09691485613584513,0.0971934934307318,0.09663621884095847,0.12083727195858951,0.12130427323249468,0.12037027068468434,0.1429990440607071,0.14332047367030384,0.14267761445111035
346,0.08145976737141605,0.08190072854400844,0.08101880619882366,0.09672504588961597,0.09705429881751054,0.0963957929617214,0.12072647064924236,0.12111716451412294,0.12033577678436178,0.14283281713724133,0.14313224185414478,0.14253339242033788
347,0.0816372603178024,0.08197557791776575,0.08129894271783905,0.0966580189764499,0.09697339032711162,0.09634264762578819,0.12113985121250148,0.12165059207928987,0.1206291103457131,0.14284268170595166,0.14313512712106852,0.1425502362908348
348,0.08190366402268404,0.08224018442070281,0.08156714362466526,0.09683689177036281,0.09712857098284587,0.09654521255787975,0.12116714268922804,0.12176462576184649,0.12056965961660959,0.14278920590877534,0.14312939269726513,0.14244901912028554
349,0.08213749974966043,0.08250628510795584,0.08176871439136503,0.09679139927029606,0.09707955166125684,0.09650324687933529,0.12129421383142466,0.12188694121605334,0.12070148644679599,0.14271391630172728,0.14306434711331723,0.14236348549013733
350,0.08189050555229181,0.08236245222399524,0.08141855888058838,0.096497144550085,0.09679426318255076,0.09620002591761924,0.12131647840142248,0.12193752025304219,0.12069543654980278,0.14275134205818177,0.14311349905079468,0.14238918506556886
351,0.08180080875754352,0.08223027394380734,0.08137134357127969,0.09634977206587786,0.09670039618545534,0.09599914794630038,0.12131694257259366,0.12191450483755523,0.1207193803076321,0.14277360141277312,0.14310326127720494,0.1424439415483413
352,0.08181709870696065,0.08230559889876753,0.08132859851515377,0.09636416956782336,0.0967786092542373,0.09594972988140942,0.12144291400909421,0.12205266459494789,0.12083316342324053,0.14285606443881987,0.14316268175642258,0.14254944712121717
353,0.08187892735004419,0.08224921417576274,0.08150864052432565,0.09632096439599988,0.09661741297609955,0.09602451581590021,0.12122192829847331,0.12188305745221102,0.1205607991447356,0.1427244827151298,0.14303198824999974,0.14241697718025986
354,0.08185398280620573,0.08222224087269416,0.08148572473971731,0.09618323743343346,0.0965599613029981,0.09580651356386882,0.12100733816623684,0.12163909687219687,0.1203755794602768,0.14247117191553113,0.14277914336009817,0.1421632004709641
355,0.08252382650971408,0.08285924756795583,0.08218840545147234,0.09648472741246221,0.09688291597076329,0.09608653885416113,0.12110177129507063,0.12157611638852177,0.1206274262016195,0.14270343631505963,0.14300169584605812,0.14240517678406114
356,0.08235257789492602,0.08281141394254488,0.08189374184730716,0.09648637846112249,0.09689854307616168,0.09607421384608329,0.12118654698133464,0.1217087308462068,0.12066436311646249,0.143080323934555,0.14342738569991148,0.14273326216919852
357,0.08250142261385915,0.08301257997128313,0.08199026525643517,0.0967357233166694,0.09719994461368596,0.09627150201965283,0.12136344611644741,0.12192154958929001,0.1208053426436048,0.1429316833615303,0.1432043831622176,0.14265898356084303
358,0.08235466033220287,0.08281054467170704,0.08189877599269871,0.09669856280088421,0.09697144254069834,0.09642568306107008,0.12137442305684085,0.12185472341694487,0.12089412269673683,0.1430040180683136,0.143290376502131,0.14271765963449617
359,0.08186975345015521,0.08235226263628793,0.08138724426402248,0.09659968912601467,0.09684377175912598,0.09635560649290337,0.12138306498527525,0.1219063603508505,0.12085976961969999,0.14287348091602325,0.14316409984104653,0.14258286199099998
360,0.08216158077120773,0.08262597066862015,0.08169719087379532,0.09633172005414958,0.09666913909184613,0.09599430101645304,0.12122552469372745,0.12168811250369903,0.12076293688375588,0.14293830096721646,0.14324202799514638,0.14263457393928655
361,0.08212127536535256,0.0825180880573075,0.08172446267339763,0.09620464593172069,0.09661767504046276,0.09579161682297863,0.12135185077786441,0.12168204633348256,0.12102165522224625,0.14291093796491622,0.143175879523525,0.14264599640630743
362,0.08236155062913891,0.08276588787161228,0.08195721338666555,0.09627791196107857,0.09669818984247466,0.09585763407968248,0.12135885208845136,0.12169727980782698,0.12102042436907574,0.14299294650554653,0.1432830203540039,0.14270287265708917
363,0.08227748647332186,0.08263989836600276,0.08191507458064097,0.09640923067927357,0.09680290388073062,0.09601555747781651,0.1213480696082115,0.12167497348185943,0.12102116573456356,0.143021185696125,0.14328597259256354,0.1427563987996865
364,0.08240113407373424,0.08279390560355834,0.08200836254391014,0.09638255462050435,0.0967471043812691,0.0960180048597396,0.12123884707689281,0.12158365049093658,0.12089404366284903,0.14281648844480513,0.14310306481171975,0.1425299120778905
365,0.08221774697303766,0.0826748648943602,0.08176062905171512,0.0961223997175693,0.09651857609662978,0.09572622333850883,0.12129629403352733,0.12168607045844035,0.12090651760861432,0.14301575571298594,0.14322125963818125,0.14281025178779064
366,0.08200446516275402,0.0823778129504448,0.08163111737506323,0.09607389494776722,0.09643988092678121,0.09570790896875322,0.1209514774382114,0.12129531106314333,0.12060764381327947,0.1428407475352287,0.1429827687151679,0.14269872635528952
367,0.08208875134587283,0.08257928168132651,0.08159822101041915,0.09632793739438053,0.09666327583804162,0.09599259895071945,0.12100563198328014,0.12136238277017913,0.12064888119638115,0.14262780547142026,0.14280636587156012,0.1424492450712804
368,0.08218933567404743,0.08261699722670095,0.08176167412139392,0.09667949452996252,0.0970613246558322,0.09629766440409285,0.12093913257122038,0.12134122701967441,0.12053703812276635,0.1426381781697273,0.14281178703022115,0.14246456930923343
369,0.08243507519364354,0.08282799897399806,0.08204215141328902,0.09654130637645716,0.09689652192614165,0.09618609082677268,0.12080550044775007,0.12117129924818716,0.12043970164731298,0.1426186591386795,0.1428274335248363,0.1424098847525227
370,0.08262340202927584,0.08304769283083732,0.08219911122771437,0.09642487466335294,0.09667933115233193,0.09617041817437394,0.12091339230537412,0.1213083854063145,0.12051839920443375,0.1426670789718628,0.14285316012982963,0.14248099781389595
371,0.08288578763604158,0.08324142569443459,0.08253014957764858,0.09675876721739766,0.09692884418463556,0.09658869025015977,0.1211066417396068,0.12143789402987505,0.12077538944933854,0.14267501533031463,0.14287129863183357,0.14247873202879568
372,0.0829645156860351,0.08338901979642227,0.08254001157564794,0.09645114392042156,0.0967153743637867,0.09618691347705642,0.12095695286989208,0.121331678344508,0.12058222739527616,0.14285936206579206,0.14309544176135242,0.1426232823702317
373,0.08273914083838456,0.08317825084151445,0.08230003083525467,0.09632321447134015,0.09658465058962003,0.09606177835306028,0.12073462754487987,0.12108258839543959,0.12038666669432016,0.14272051751613615,0.14289725605779965,0.14254377897447265
374,0.0827458225190639,0.08308907495232248,0.08240257008580532,0.09627142325043672,0.09658337669092501,0.09595946980994843,0.12072209566831582,0.1210510940945523,0.12039309724207935,0.14258551001548764,0.14287136702790218,0.1422996530030731
375,0.08240037858486171,0.08270586097803737,0.08209489619168606,0.09626181051135058,0.09666414490066731,0.09585947612203384,0.12086548358201979,0.1212672708512351,0.12046369631280447,0.142505045235157,0.1428450088868623,0.1421650815834517
376,0.08211587667465206,0.08240165806466457,0.08183009528463955,0.09632725492119784,0.09661653764180397,0.09603797220059171,0.12096009328961366,0.12137076036232441,0.1205494262169029,0.14274859726428984,0.14320311411425377,0.14229408041432592
377,0.08185203894972798,0.08223819497286955,0.08146588292658641,0.09650534316897388,0.09682907675655666,0.0961816095813911,0.12105828151106826,0.12145233607119242,0.1206642269509441,0.14297243803739546,0.14335974603148055,0.14258513004331036
378,0.08213209211826321,0.08250766853561785,0.08175651570090857,0.09623534753918642,0.09653160499758533,0.0959390900807875,0.12108893468976016,0.12153151575380292,0.1206463536257174,0.1427450999617576,0.14316831437577437,0.14232188554774083
379,0.08188610747456546,0.08233290250125407,0.08143931244787685,0.09617391154170031,0.0966346721568253,0.09571315092657533,0.12088548466563223,0.12125261587755361,0.12051835345371086,0.14255421161651607,0.14294157615531075,0.1421668470777214
380,0.08185058534145351,0.08228478000281118,0.08141639068009583,0.09624231085181233,0.09673221736794442,0.09575240433568023,0.12089648768305776,0.12134277611443862,0.1204501992516769,0.14273800402879713,0.14313929676764764,0.14233671128994663
381,0.08179151564836495,0.08228090157592005,0.08130212972080986,0.09617842882871622,0.09663868913639817,0.09571816852103426,0.12075121551752085,0.12120257786859319,0.12029985316644852,0.1427344128489494,0.14310694760173362,0.14236187809616516
382,0.08188994526863096,0.08243378768475323,0.08134610285250868,0.09615195021033285,0.09658793805655598,0.09571596236410972,0.12093174979090689,0.12130384398333234,0.12055965559848143,0.14264274686574932,0.1429242917495682,0.14236120198193045
383,0.08224867731332774,0.08280395024404817,0.08169340438260732,0.0963080160319805,0.09676664673907504,0.09584938532488596,0.12079592943191524,0.12114143246851929,0.12045042639531119,0.14258036911487576,0.14295109971945913,0.1422096385102924
384,0.08230660110712049,0.08282143742129087,0.0817917647929501,0.0964887790381908,0.09697188157057521,0.09600567650580638,0.12096342518925662,0.12136445871321885,0.1205623916652944,0.14309700727462765,0.14358942110905115,0.14260459344020415
385,0.08222553506493566,0.08272310450427298,0.08172796562559834,0.09619863927364343,0.09663301107735833,0.09576426746992853,0.1207865737378597,0.12113922110489803,0.12043392637082137,0.1430215507745743,0.14347145505126532,0.14257164649788326
386,0.08223341703414913,0.08267180697440832,0.08179502709388994,0.0961090505123138,0.09656393314416839,0.09565416788045922,0.12060617133975024,0.12092460209823334,0.12028774058126714,0.1428372651338577,0.14320936921375776,0.14246516105395762
387,0.08198922052979467,0.08243056193156265,0.08154787912802669,0.09625807330012318,0.09672773551853953,0.09578841108170683,0.12048429772257803,0.12083365293793752,0.12013494250721854,0.14285975545644755,0.14320583169024706,0.14251367922264804
388,0.08210377842187874,0.08255392172717617,0.08165363511658132,0.09623687714338298,0.09663861797825639,0.09583513630850958,0.12050860077142708,0.12074374192635244,0.12027345961650172,0.1428632393479347,0.14316497776453943,0.14256150093133
389,0.08219563588500019,0.08260682394968065,0.08178444782031973,0.095931576937437,0.09632848630905748,0.09553466756581651,0.12053366973996157,0.12083662994180148,0.12023070953812166,0.14261960983276364,0.1429367360040668,0.14230248366146048
390,0.08243999108672134,0.08276373351152258,0.0821162486619201,0.09559800475835797,0.09596115733113461,0.09523485218558134,0.12058152928948399,0.12083212357384913,0.12033093500511884,0.14265545904636384,0.14297995552047274,0.14233096257225494
391,0.0825320146977901,0.08283594462701012,0.08222808476857009,0.09594086110591886,0.09632673387161905,0.09555498834021867,0.12043480277061458,0.12066539556433613,0.12020420997689303,0.14259269237518307,0.1429400415223452,0.14224534322802093
392,0.08228712230920787,0.08257388860771911,0.08200035601069663,0.09607572853565212,0.09640906181380568,0.09574239525749856,0.120491486787796,0.12070483960254871,0.1202781339730433,0.14266979843378064,0.14300935149686805,0.14233024537069322
393,0.08217190057039257,0.0824437262982006,0.08190007484258455,0.09594540446996687,0.09626466784158944,0.0956261410983443,0.120605893433094,0.12082556486709707,0.12038622199909092,0.14270624965429304,0.14305350605883121,0.14235899324975487
394,0.08220515847206109,0.08245355713840978,0.08195675980571239,0.09609449580311774,0.09641619411499004,0.09577279749124544,0.12087454497814176,0.12118900030623686,0.12056008965004666,0.14306500256061552,0.14342737470187972,0.14270263041935133
395,0.0822664953768253,0.08252400664974646,0.08200898410390414,0.09611231833696364,0.09636424892973587,0.09586038774419141,0.12063491716980931,0.12097451492252215,0.12029531941709648,0.1429599493741989,0.14324692495358754,0.14267297379481025
396,0.08210060968995089,0.082476476620606,0.08172474275929578,0.09622529000043864,0.09650697159234928,0.095943608408528,0.12067992240190502,0.12104603982686443,0.1203138049769456,0.14305466860532762,0.14349275381939708,0.14261658339125816
397,0.08228446096181866,0.08261647410932056,0.08195244781431675,0.09598955139517777,0.09630815190861695,0.09567095088173859,0.12072490081191056,0.12103821413610703,0.12041158748771409,0.1430885702371597,0.14357720739120472,0.1425999330831147
398,0.08255122601985927,0.08287035337607351,0.08223209866364503,0.09652493000030513,0.09680308307543523,0.09624677692517503,0.1209645703434944,0.121288058483765,0.12064108220322378,0.14307209998369214,0.14346164334750192,0.14268255661988236
399,0.08245588913559909,0.08269209141051005,0.08221968686068813,0.09627437666058537,0.09652045165919274,0.09602830166197801,0.12098998874425884,0.1212132900632687,0.12076668742524899,0.14324442595243453,0.14354995101774864,0.1429389008871204
400,0.08219226747751232,0.08238881115964719,0.08199572379537745,0.09636309072375293,0.09658005758898787,0.09614612385851799,0.12072460576891897,0.12099941571966834,0.1204497958181696,0.14305980354547498,0.1433930697137001,0.14272653737724986
401,0.0819519206881523,0.08227917647391585,0.08162466490238875,0.09613537192344662,0.09644857019937321,0.09582217364752003,0.12069974988698955,0.12093155464573681,0.12046794512824228,0.14294555187225338,0.14330832576959374,0.14258277797491303
402,0.0818428240716457,0.08213285378111057,0.08155279436218082,0.0961148008704185,0.09643005538163947,0.09579954635919753,0.12083079814910884,0.12116729295175599,0.12049430334646169,0.14286722540855407,0.14326894552004074,0.1424655052970674
403,0.08207873925566671,0.08235542405703751,0.0818020544542959,0.09591039940714832,0.09625946635154034,0.0955613324627563,0.1206562496721744,0.12107507378754238,0.12023742555680643,0.14278965443372726,0.14316406177333335,0.14241524709412118
404,0.08242179155349726,0.0828129000981036,0.08203068300889091,0.09587176293134685,0.09613364242783534,0.09560988343485835,0.12073211222887037,0.12112103535014358,0.12034318910759716,0.14276161342859267,0.1430950390776956,0.14242818777948973
405,0.0822792127728462,0.08260493424169069,0.0819534913040017,0.09577485695481298,0.09602547336867279,0.09552424054095318,0.1207854442298412,0.12106407807921175,0.12050681038047063,0.14295379519462584,0.14336582176232987,0.1425417686269218
406,0.08234614655375476,0.08260203005145629,0.08209026305605323,0.09621222615242002,0.09638259555046921,0.09604185675437082,0.12102407291531561,0.12134448969626066,0.12070365613437056,0.14305122792720792,0.14340844471873276,0.14269401113568309
407,0.08259225413203233,0.08288548207343162,0.08229902619063305,0.09620992913842198,0.0964497626438904,0.09597009563295357,0.12105021998286243,0.12141303450369202,0.12068740546203284,0.14283709675073622,0.1431165148520518,0.14255767864942065
408,0.08226172029972074,0.08259708673851572,0.08192635386092577,0.09603478759527198,0.09631898653701229,0.09575058865353167,0.12083213999867434,0.12115025853933484,0.12051402145801385,0.14282842129468917,0.14317370077556144,0.1424831418138169
409,0.08211031779646868,0.08241924280997581,0.08180139278296156,0.09650375470519064,0.09686712169214388,0.0961403877182374,0.12101503238081927,0.12125109922042009,0.12077896554121846,0.14289311170578,0.14313438481727364,0.14265183859428637
410,0.08198151439428328,0.0822758923041085,0.08168713648445805,0.09647783190011974,0.0968511187805934,0.09610454501964609,0.12088170573115345,0.12113416753095921,0.12062924393134769,0.14262009412050242,0.14286803970767922,0.1423721485333256
411,0.08179610893130297,0.08211192627026784,0.0814802915923381,0.09628960341215129,0.0966761957637478,0.09590301106055478,0.12092444598674772,0.12119648040411653,0.1206524115693789,0.14278291314840316,0.14308199461873353,0.1424838316780728
412,0.08169788420200343,0.08190246867884907,0.08149329972515779,0.09600820839405054,0.09630627019098774,0.09571014659711334,0.1211181119084358,0.1214215478688762,0.1208146759479954,0.14273460358381265,0.1430047455586541,0.1424644616089712
413,0.08178920671343799,0.08216419054814975,0.08141422287872624,0.09649155810475345,0.09686718378696174,0.09611593242254515,0.12102776095271109,0.12130997378615811,0.12074554811926407,0.1426371559500694,0.14289367990532206,0.14238063199481674
414,0.08188211992382999,0.08230808595981175,0.08145615388784823,0.09651193246245379,0.09687003930359098,0.09615382562131661,0.12113561034202572,0.1213478127014673,0.12092340798258414,0.1429446741938591,0.14317174631518748,0.1427176020725307
415,0.08211892545223232,0.08254531118029008,0.08169253972417455,0.09651720002293582,0.09689106823792715,0.09614333180794449,0.12131086736917493,0.12161682826705493,0.12100490647129493,0.142919248342514,0.14310067484514505,0.14273782183988293
416,0.08177651539444916,0.08201376098747405,0.08153926980142427,0.0962651968002319,0.09660876683914599,0.09592162676131782,0.12099959701299663,0.12125298065782608,0.12074621336816718,0.14277397543191905,0.14295568762430022,0.1425922632395379
417,0.08183632716536518,0.08205617942066774,0.08161647491006262,0.09612242132425304,0.0964989279204773,0.09574591472802878,0.12090187221765511,0.12120464775237538,0.12059909668293484,0.14262597858905787,0.14285512319966218,0.14239683397845357
