iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
33,0.0028369005958666094,0.28295835852622986,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
34,0.0018354424464632757,0.2836250364780426,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
35,0.0018780005654358927,0.283916711807251,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
36,0.0016817782670841552,0.2847500443458557,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
37,0.002207578855935329,0.28483331203460693,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
38,0.0017462528121541254,0.28275004029273987,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
39,0.001321462041232735,0.28291669487953186,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
40,0.002120738242714045,0.28425002098083496,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
41,0.0013103205637889914,0.28412503004074097,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
42,0.0012735705846959415,0.28425005078315735,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
43,0.0012157478195149451,0.2835000455379486,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
44,0.0012531631897824507,0.28579169511795044,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
45,0.0013232244915949802,0.2839166820049286,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
46,0.0011446829594206065,0.28462499380111694,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
47,0.012826650968539374,0.2851666808128357,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
48,0.001025051196241596,0.2838333547115326,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
49,0.0009995261158716555,0.2825833559036255,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
