iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
17,1.49967926243941,0.3880552649497986,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
18,1.4752479294935863,0.3918067216873169,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
19,1.4598815888166428,0.39090633392333984,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
20,1.434640347957611,0.39635857939720154,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
21,1.415352076292038,0.39800918102264404,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
22,1.393210341533025,0.4009603261947632,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
23,1.3700972745815914,0.40046021342277527,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
24,1.338699107368787,0.40776312351226807,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
25,1.3089994490146637,0.41251492500305176,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
26,1.306305651863416,0.4131152331829071,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
27,1.2604858875274658,0.4177170693874359,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
28,1.239990343650182,0.41566628217697144,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
29,1.2126375685135524,0.42672067880630493,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
30,1.2111309816439946,0.42446982860565186,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
31,1.1767257452011108,0.426120400428772,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
32,1.1608938500285149,0.42326927185058594,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
33,1.1339228376746178,0.428971529006958,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
34,1.1151057357589405,0.4255702495574951,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
35,1.0855904469887416,0.43342337012290955,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
36,1.0624714617927868,0.4348238706588745,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
37,1.0442194516460102,0.4333733022212982,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
38,1.0252241666118305,0.4332232177257538,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
39,1.0054256295164425,0.44062623381614685,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
40,0.98158331712087,0.438925564289093,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
41,0.9695367962121964,0.43612444400787354,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
42,0.9442911148071289,0.4393256604671478,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
43,0.9169181510806084,0.4435274302959442,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
44,0.9035533542434374,0.43672463297843933,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
45,0.9120233679811159,0.43602439761161804,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
46,0.8679984658956528,0.44262704253196716,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
47,0.8546189541618029,0.443927526473999,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
48,0.8377794499198595,0.4429771900177002,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
49,0.8100189790129662,0.44177669286727905,24,2,100,1000,5,"(3, 32, 32)",10,0.07,0.98,23,50,10
