iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
34,1.2817203849554062,0.3880417048931122,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
35,1.3051364372173946,0.3804583251476288,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
36,1.2516792466243107,0.3904584050178528,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
37,1.2313469449679058,0.39129170775413513,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
38,1.2186996539433796,0.38966667652130127,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
39,1.2141657322645187,0.3906250596046448,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
40,1.1926119923591614,0.3938333988189697,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
41,1.1431894600391388,0.39866670966148376,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
42,1.154476781686147,0.38841673731803894,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
43,1.1199572657545407,0.39758336544036865,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
44,1.1048368364572525,0.39520835876464844,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
45,1.09382081280152,0.39804166555404663,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
46,1.0583870435754459,0.4024583697319031,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
47,1.055861972272396,0.39529168605804443,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
48,1.0370018904407818,0.40166670083999634,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
49,1.0157528097430866,0.40420836210250854,24,4,100,1000,11,"(3, 32, 32)",10,0.07,0.98,23,50,10
