iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
16,1.4366999864578247,0.3673333525657654,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
17,1.3849172840515773,0.37179166078567505,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
18,1.3590601980686188,0.38245832920074463,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
19,1.346826086441676,0.37954169511795044,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
20,1.3236071070035298,0.3813333511352539,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
21,1.265136222044627,0.3913334012031555,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
22,1.2390958815813065,0.3907500207424164,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
23,1.212446816265583,0.3932499885559082,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
24,1.185240350663662,0.3942083716392517,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
25,1.173047346373399,0.393250048160553,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
26,1.1416194314757984,0.39625000953674316,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
27,1.1074031988779705,0.39620834589004517,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
28,1.0919365187486012,0.39370834827423096,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
29,1.0808861951033275,0.3895833194255829,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
30,1.0491858373085658,0.3951667249202728,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
31,1.010279965897401,0.39875006675720215,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
32,0.9851136555274328,0.3997500538825989,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
33,0.9645924791693687,0.4040416479110718,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
34,0.9337823241949081,0.4046250283718109,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
35,0.9132086684306463,0.4036667048931122,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
36,0.896742028494676,0.40670835971832275,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
37,0.8753151322404543,0.4052083492279053,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
38,0.8471975848078728,0.4056667685508728,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
39,0.8257864837845167,0.4088333249092102,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
40,0.8107949768503507,0.40895840525627136,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
41,0.7813088571031889,0.40912505984306335,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
42,0.7592434560259184,0.41070836782455444,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
43,0.7409736489256223,0.40849995613098145,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
44,0.7180088236927986,0.4110834002494812,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
45,0.7029247904817263,0.4099999666213989,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
46,0.6799847731987635,0.41083335876464844,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
47,0.6596710955103239,0.4131249785423279,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
48,0.6465934018294016,0.4115833640098572,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
49,0.6266518644988537,0.4121250510215759,24,4,100,1000,9,"(3, 32, 32)",10,0.05,0.98,23,50,10
