iter,data_noise_scale_0.1_mean,data_noise_scale_0.1_upper,data_noise_scale_0.1_lower,data_noise_scale_0.5_mean,data_noise_scale_0.5_upper,data_noise_scale_0.5_lower,data_noise_scale_1.0_mean,data_noise_scale_1.0_upper,data_noise_scale_1.0_lower,data_noise_scale_1.5_mean,data_noise_scale_1.5_upper,data_noise_scale_1.5_lower
280,0.0822455585002899,0.0822455585002899,0.0822455585002899,0.11401210725307458,0.11447556565911661,0.11354864884703254,0.20571910838286075,0.2066877309805138,0.20475048578520771,0.34661141633987425,0.34782438124236464,0.34539845143738385
281,0.0824471339583396,0.0824471339583396,0.0824471339583396,0.11379070430994029,0.11439123399678633,0.11319017462309425,0.20479443669319145,0.20542789513063933,0.20416097825574356,0.3468062460422516,0.3480182686113538,0.34559422347314933
282,0.083278588950634,0.083278588950634,0.083278588950634,0.11408724859356871,0.11459167057320084,0.11358282661393658,0.20440524816513053,0.20525097640519954,0.20355951992506152,0.3482256531715393,0.34936259248631707,0.34708871385676154
283,0.0822177752852439,0.0822177752852439,0.0822177752852439,0.11348807811737058,0.1139142230075694,0.11306193322717176,0.2050035198529561,0.20527407017970534,0.20473296952620684,0.34722365736961364,0.3483562983672928,0.34609101637193446
284,0.0822062045335769,0.0822062045335769,0.0822062045335769,0.11346563026309009,0.11408542020820772,0.11284584031797246,0.2054289480050404,0.20660665911282136,0.20425123689725946,0.34721032679080965,0.3485091984296521,0.3459114551519672
285,0.0818665251135826,0.0818665251135826,0.0818665251135826,0.11353082209825513,0.1141362774564343,0.11292536674007596,0.20484518508116398,0.20626955735551983,0.20342081280680813,0.3474182903766632,0.3483357534644983,0.34650082728882814
286,0.0815481320023536,0.0815481320023536,0.0815481320023536,0.11366810426115985,0.1142951098405877,0.113041098681732,0.2058162639538447,0.20625832505124717,0.20537420285644223,0.34672453701496125,0.3474951063283069,0.34595396770161563
287,0.0809661820530891,0.0809661820530891,0.0809661820530891,0.11344225332140918,0.11402249696775638,0.11286200967506199,0.20478192965189612,0.2055860744964121,0.20397778480738013,0.34604580104351046,0.34710000445517936,0.34499159763184156
288,0.0815246105194091,0.0815246105194091,0.0815246105194091,0.1131601400673389,0.11388127652990757,0.11243900360477024,0.20553318659464517,0.2064253819588601,0.20464099123043025,0.34756229221820834,0.3489269506811047,0.346197633755312
289,0.0812942385673523,0.0812942385673523,0.0812942385673523,0.1131190925836563,0.11380066079408946,0.11243752437322313,0.2047580579916636,0.20595926372251291,0.2035568522608143,0.347233784198761,0.34856613826024707,0.3459014301372749
290,0.0819666385650634,0.0819666385650634,0.0819666385650634,0.11316045001149173,0.11385983880690166,0.1124610612160818,0.20383203526337934,0.20472337671317098,0.2029406938135877,0.34626551866531374,0.3472214778802086,0.3453095594504189
291,0.0820396840572357,0.0820396840572357,0.0820396840572357,0.11370507106184957,0.11440835426217659,0.11300178786152255,0.20367571711540222,0.204250882824605,0.20310055140619945,0.34543476402759554,0.3462738572441507,0.34459567081104037
292,0.082156054675579,0.082156054675579,0.082156054675579,0.11389271244406698,0.1145617422807959,0.11322368260733807,0.20448555052280423,0.2055810542359245,0.20339004680968398,0.34672510623931885,0.3472764823847368,0.3461737300939009
293,0.0823233053088188,0.0823233053088188,0.0823233053088188,0.11400941535830493,0.11462723787454833,0.11339159284206153,0.20450145502885175,0.20524551767855054,0.20375739237915297,0.3468577414751053,0.347534880496807,0.3461806024534036
294,0.0818189084529876,0.0818189084529876,0.0818189084529876,0.11417802125215529,0.1147940743696631,0.11356196813464747,0.2051681280136108,0.20598839516871545,0.20434786085850618,0.34696075320243835,0.3479234012637946,0.3459981051410821
295,0.0819105058908462,0.0819105058908462,0.0819105058908462,0.11419309079647062,0.11501275008586732,0.11337343150707392,0.20697771509488425,0.2081593653263517,0.20579606486341678,0.3466453909873962,0.34779210486150797,0.34549867711328447
296,0.0817471891641616,0.0817471891641616,0.0817471891641616,0.11460233703255648,0.11519621060973881,0.11400846345537416,0.20713965098063147,0.20804961628518653,0.2062296856760764,0.3458679437637329,0.3469060914952125,0.34482979603225333
297,0.0814078077673912,0.0814078077673912,0.0814078077673912,0.11401808336377142,0.11449893388652709,0.11353723284101576,0.2068368742863337,0.2076512758247114,0.20602247274795601,0.3458562731742859,0.3470204784490414,0.34469206789953044
298,0.0820244923233985,0.0820244923233985,0.0820244923233985,0.11374609917402263,0.11423582041370525,0.11325637793434001,0.2074782848358154,0.2082207061802337,0.2067358634913971,0.3453249245882034,0.34680172356821587,0.34384812560819095
299,0.0833546966314315,0.0833546966314315,0.0833546966314315,0.11333163380622861,0.11383841234418289,0.11282485526827433,0.20670436819394425,0.2078462131749958,0.2055625232128927,0.34623463451862335,0.34781132833205214,0.34465794070519457
300,0.0846840292215347,0.0846840292215347,0.0846840292215347,0.11345301419496531,0.11409463086830182,0.1128113975216288,0.20759482185045877,0.2091934574600411,0.20599618624087646,0.3466596007347107,0.34782211166138494,0.34549708980803645
301,0.0850039049983024,0.0850039049983024,0.0850039049983024,0.11396372467279428,0.11457362070491964,0.11335382864066892,0.20658407608668003,0.20786440740203785,0.2053037447713222,0.3475002110004425,0.34862447079658804,0.34637595120429693
302,0.0849116370081901,0.0849116370081901,0.0849116370081901,0.11383019164204596,0.11447623943993396,0.11318414384415795,0.2067465136448542,0.20767357097401065,0.20581945631569773,0.3474364936351776,0.34838569225441707,0.3464872950159381
303,0.0835233256220817,0.0835233256220817,0.0835233256220817,0.11369464993476863,0.11420852058324991,0.11318077928628735,0.20565277338027954,0.20688902300086615,0.20441652375969294,0.34648025333881377,0.34715190424819653,0.345808602429431
304,0.0836798921227455,0.0836798921227455,0.0836798921227455,0.11401294246315952,0.11452826094900524,0.11349762397731379,0.20455441375573477,0.2058539261145633,0.20325490139690625,0.34621825218200686,0.34714474648578314,0.3452917578782306
305,0.0829846560955047,0.0829846560955047,0.0829846560955047,0.11376334205269811,0.11428098328541358,0.11324570081998264,0.20366614560286198,0.2046963455512994,0.20263594565442455,0.3473260015249252,0.3481616027039196,0.3464904003459308
306,0.083498291671276,0.083498291671276,0.083498291671276,0.11422592625021932,0.11486673472619233,0.11358511777424632,0.20386865238348642,0.20564797166245322,0.20208933310451963,0.34727625250816346,0.3482805563932415,0.3462719486230854
307,0.0823950245976448,0.0823950245976448,0.0823950245976448,0.11405671760439869,0.11474594252623359,0.11336749268256378,0.20466297368208564,0.20574417553986754,0.20358177182430373,0.347586852312088,0.3486791736818115,0.34649453094236454
308,0.0816815122961998,0.0816815122961998,0.0816815122961998,0.11420557349920271,0.11503741309749041,0.11337373390091501,0.2038209090630213,0.20530455119585422,0.2023372669301884,0.348071950674057,0.3492806030880344,0.3468632982600796
309,0.0820851698517799,0.0820851698517799,0.0820851698517799,0.11437711715698237,0.11520694493026053,0.11354728938370422,0.20382557312647495,0.20491005961607764,0.20274108663687226,0.3482988178730011,0.3494745242090865,0.3471231115369157
310,0.0822358801960945,0.0822358801960945,0.0822358801960945,0.11451078206300731,0.11522841295450993,0.1137931511715047,0.20436993241310117,0.20500461906112102,0.2037352457650813,0.3477997571229935,0.34894721125845957,0.3466523029875274
311,0.0814290642738342,0.0814290642738342,0.0814290642738342,0.11444145813584325,0.11509398792893216,0.11378892834275434,0.2031178126732508,0.2041515392810139,0.2020840860654877,0.34780498445034025,0.3488699547360053,0.3467400141646752
312,0.0818286687135696,0.0818286687135696,0.0818286687135696,0.11425668746232984,0.1148459241244753,0.11366745080018438,0.20280813674132028,0.2039708476163645,0.20164542586627607,0.34741286635398866,0.3483416742088608,0.3464840584991165
313,0.0816310942173004,0.0816310942173004,0.0816310942173004,0.11421708837151526,0.11464328962298122,0.1137908871200493,0.20234712461630502,0.20350380003268476,0.2011904491999253,0.3474344342947006,0.34858843080292584,0.3462804377864754
314,0.0824787095189094,0.0824787095189094,0.0824787095189094,0.1144275054335594,0.11505765988769537,0.11379735097942342,0.20339719454447422,0.20446770055749722,0.20232668853145122,0.34889965057373046,0.3500505263832816,0.3477487747641793
315,0.0821941271424293,0.0821941271424293,0.0821941271424293,0.11441039890050883,0.11500304506479027,0.11381775273622739,0.2030956298112869,0.20474535460545423,0.20144590501711956,0.34831461012363435,0.34935434913389024,0.34727487111337846
316,0.082506239414215,0.082506239414215,0.082506239414215,0.11457822620868678,0.11516332580100362,0.11399312661636994,0.20512872437636054,0.2074834071418416,0.20277404161087947,0.3500227093696594,0.35093561821432917,0.34910980052498963
317,0.0824514552950859,0.0824514552950859,0.0824514552950859,0.11400153264403337,0.1146441401678816,0.11335892512018514,0.20505703488985697,0.20775492971347956,0.20235914006623437,0.34816878139972685,0.34933415686263636,0.34700340593681733
318,0.0818662419915199,0.0818662419915199,0.0818662419915199,0.11378766074776643,0.1145199652915525,0.11305535620398036,0.20327100654443098,0.2062223762593786,0.20031963682948337,0.34801017940044404,0.349262926121085,0.3467574326798031
319,0.082643024623394,0.082643024623394,0.082643024623394,0.11425993070006368,0.11503143655748731,0.11348842484264006,0.2039475391308466,0.20591423989443677,0.20198083836725642,0.34796088337898257,0.3491874572574074,0.3467343095005577
320,0.0819570869207382,0.0819570869207382,0.0819570869207382,0.11419099420309062,0.11479822264520301,0.11358376576097823,0.20514524976412454,0.20644816658942444,0.20384233293882464,0.34772212207317355,0.3488057335807857,0.3466385105655614
321,0.0826299339532852,0.0826299339532852,0.0826299339532852,0.11425553560256956,0.11491967922235893,0.11359139198278018,0.20454642176628113,0.20598763080486834,0.2031052127276939,0.3487153381109237,0.34990192620724186,0.34752875001460554
322,0.0818096920847892,0.0818096920847892,0.0818096920847892,0.11429866999387736,0.11507325126685629,0.11352408872089843,0.20438761015733084,0.20551404761212821,0.20326117270253347,0.3480386406183243,0.3489869874177527,0.3470902938188959
323,0.0822730883955955,0.0822730883955955,0.0822730883955955,0.11446051672101014,0.11512811202153353,0.11379292142048675,0.20398637155691776,0.20535821588179823,0.2026145272320373,0.34813562631607053,0.3494058095462817,0.34686544308585937
324,0.0823610424995422,0.0823610424995422,0.0823610424995422,0.11514122709631916,0.11583829457807193,0.11444415961456639,0.20473181207974753,0.20610011142778864,0.20336351273170641,0.3487077295780182,0.34969756603520746,0.34771789312082896
325,0.0828742310404777,0.0828742310404777,0.0828742310404777,0.11556960567831989,0.1162047608324302,0.11493445052420959,0.2070765147606531,0.20824780311095897,0.20590522641034725,0.3492818593978882,0.35045627353875614,0.34810744525702025
326,0.0835637599229812,0.0835637599229812,0.0835637599229812,0.11547847017645833,0.11607834838089522,0.11487859197202145,0.2061673800150553,0.20714827100810598,0.20518648902200462,0.34966373443603516,0.35061821496575496,0.34870925390631535
327,0.08395466953516,0.08395466953516,0.08395466953516,0.11517198458313938,0.11587103112599534,0.11447293804028341,0.2055066774288813,0.20662922977181986,0.20438412508594272,0.3494788944721222,0.35081375600700837,0.34814403293723606
328,0.0854353904724121,0.0854353904724121,0.0854353904724121,0.11499289050698276,0.11569989202692665,0.11428588898703887,0.20491912464300788,0.20649077561243717,0.20334747367357858,0.3491582483053207,0.35041442027373465,0.3479020763369068
329,0.0852930769324302,0.0852930769324302,0.0852930769324302,0.11488985866308207,0.11560597019981289,0.11417374712635125,0.20616942147413883,0.20736996023215853,0.20496888271611913,0.349273145198822,0.35061868168330873,0.3479276087143353
330,0.0847619548439979,0.0847619548439979,0.0847619548439979,0.11505247503519056,0.11567155756863906,0.11443339250174206,0.2061570783456166,0.2070115668033814,0.20530258988785183,0.3493877053260803,0.3507967835515134,0.34797862710064725
331,0.0844645872712135,0.0844645872712135,0.0844645872712135,0.11514180004596705,0.11577740119577533,0.11450619889615878,0.2064080238342285,0.20796223933309074,0.20485380833536623,0.34988784193992617,0.3510594113665718,0.3487162725132805
332,0.0845970585942268,0.0845970585942268,0.0845970585942268,0.11503426283597942,0.1156368928422037,0.11443163282975514,0.20615104834238687,0.20737281563558393,0.2049292810491898,0.3493771404027939,0.3506747488294538,0.34807953197613395
333,0.0851837173104286,0.0851837173104286,0.0851837173104286,0.11524592712521549,0.11582182117406292,0.11467003307636806,0.20686666667461387,0.20848062963887223,0.2052527037103555,0.3481931209564209,0.3491697159646238,0.347216525948218
334,0.0840202420949935,0.0840202420949935,0.0840202420949935,0.11504883095622058,0.11549790456296673,0.11459975734947443,0.20609135925769806,0.20720964949508616,0.20497306902030996,0.3483020216226578,0.3495773845151305,0.34702665873018507
335,0.0838534459471702,0.0838534459471702,0.0838534459471702,0.1150436535477638,0.11547574771922109,0.11461155937630652,0.20608202616373694,0.20688479102708063,0.20527926130039326,0.34791934192180635,0.34906500327922996,0.34677368056438274
336,0.0836018100380897,0.0836018100380897,0.0836018100380897,0.11533326953649518,0.11594730943066678,0.11471922964232359,0.2063107043504714,0.20679277471785115,0.20582863398309167,0.3481037437915802,0.3490705382787318,0.3471369493044286
337,0.0838883072137832,0.0838883072137832,0.0838883072137832,0.11562364101409908,0.11616095186338875,0.11508633016480942,0.20652424792448673,0.20758904464743022,0.20545945120154324,0.34925256967544555,0.35017857718815965,0.34832656216273145
338,0.0839364379644393,0.0839364379644393,0.0839364379644393,0.11577470526099203,0.11627354203105109,0.11527586849093296,0.20648714403311405,0.20809822289372823,0.20487606517249987,0.34938584864139555,0.35006992961836364,0.34870176766442745
339,0.083397164940834,0.083397164940834,0.083397164940834,0.11511458680033682,0.11572234345717472,0.11450683014349891,0.2059457947810491,0.20769095494718023,0.20420063461491797,0.34942748844623567,0.35013293539765683,0.3487220414948145
340,0.0827987268567085,0.0827987268567085,0.0827987268567085,0.11476469635963435,0.11532366586219611,0.11420572685707259,0.20526436467965445,0.20661433918272362,0.20391439017658528,0.34862243235111234,0.3497784099715772,0.34746645473064747
341,0.08295888453722,0.08295888453722,0.08295888453722,0.11505941599607464,0.11570148477948096,0.11441734721266832,0.20527800917625424,0.20674174082096228,0.2038142775315462,0.34927929043769834,0.35034433297008627,0.3482142479053104
342,0.0834609046578407,0.0834609046578407,0.0834609046578407,0.11492309197783468,0.1155532904224735,0.11429289353319586,0.20577305058638248,0.20675560487448696,0.204790496298278,0.34955264925956725,0.3506731621975333,0.3484321363216012
343,0.0841218307614326,0.0841218307614326,0.0841218307614326,0.11555727347731584,0.11624830225707276,0.11486624469755892,0.20677854617436722,0.2073329315177918,0.20622416083094264,0.34946346282958984,0.35083988477568173,0.34808704088349796
344,0.0842328891158104,0.0842328891158104,0.0842328891158104,0.11609153822064396,0.1168808760965653,0.1153022003447226,0.20597955087820685,0.2062896042965397,0.205669497459874,0.34920941591262816,0.3504089158475656,0.3480099159776907
345,0.0840535387396812,0.0840535387396812,0.0840535387396812,0.11604295298457143,0.11666183875476081,0.11542406721438205,0.20553528765837345,0.20570256422433403,0.20536801109241287,0.3503036767244339,0.3508905539486837,0.34971679950018414
346,0.0834702476859092,0.0834702476859092,0.0834702476859092,0.11631708666682239,0.11685990950001801,0.11577426383362677,0.2045817524194717,0.2049781120016666,0.20418539283727682,0.35023886561393736,0.3511631878690357,0.349314543358839
347,0.0839344263076782,0.0839344263076782,0.0839344263076782,0.11679392606019971,0.11731656001223842,0.116271292108161,0.20608131090799967,0.2073366370625186,0.20482598475348074,0.3510445475578308,0.35162046108000855,0.3504686340356531
348,0.0841832384467125,0.0841832384467125,0.0841832384467125,0.11664370149374004,0.11702244174895497,0.1162649612385251,0.2064491262038548,0.20729660521635454,0.20560164719135507,0.3499353379011154,0.35059982986017474,0.3492708459420561
349,0.0845055133104324,0.0845055133104324,0.0845055133104324,0.11630568429827688,0.11686381999605804,0.11574754860049573,0.20605910321076704,0.20686891701612878,0.2052492894054053,0.35026870369911195,0.35109177364637506,0.34944563375184884
350,0.084409587085247,0.084409587085247,0.084409587085247,0.11647974699735639,0.1168849053084804,0.11607458868623237,0.20545612772305802,0.20584692151635692,0.20506533392975912,0.35066761672496793,0.35184918531081666,0.3494860481391192
351,0.084678053855896,0.084678053855896,0.084678053855896,0.11685081198811527,0.11736257762182849,0.11633904635440205,0.2043703496456146,0.2049684252365805,0.2037722740546487,0.3507329076528549,0.35192126843509725,0.3495445468706126
352,0.0851014629006385,0.0851014629006385,0.0851014629006385,0.11643344536423679,0.11693434488966184,0.11593254583881174,0.2047361185153325,0.2057351415738618,0.20373709545680319,0.3497577965259552,0.35098470274573124,0.3485308903061791
353,0.0838827416300773,0.0838827416300773,0.0838827416300773,0.11603189110755918,0.11636452656342029,0.11569925565169807,0.20413832863171896,0.20480119839114705,0.20347545887229088,0.34963749051094056,0.35083629773564656,0.34843868328623456
354,0.0834542512893676,0.0834542512893676,0.0834542512893676,0.11617256551980967,0.1165674457023524,0.11577768533726694,0.20525035758813215,0.20655586861624728,0.20394484656001702,0.3506561517715454,0.35198483611551307,0.34932746742757775
355,0.0833074301481247,0.0833074301481247,0.0833074301481247,0.11624566689133638,0.11673016880458174,0.11576116497809101,0.20489633580048872,0.2062124679664311,0.20358020363454632,0.3513858377933502,0.35297713385479657,0.34979454173190383
356,0.082607164978981,0.082607164978981,0.082607164978981,0.1164286836981773,0.11687124631846271,0.11598612107789188,0.20575168232123053,0.20666719179651843,0.20483617284594263,0.35123786628246306,0.3528372078509033,0.34963852471402285
357,0.0832465440034866,0.0832465440034866,0.0832465440034866,0.11639271751046176,0.11705220410383178,0.11573323091709174,0.20514302949110663,0.20672821997851976,0.2035578390036935,0.35122507214546206,0.35258561650487097,0.34986452778605315
358,0.0823656693100929,0.0823656693100929,0.0823656693100929,0.1159205645322799,0.11648273102381271,0.1153583980407471,0.20487765471140543,0.20677447598949983,0.20298083343331103,0.3504816800355911,0.35213015823123134,0.34883320183995087
359,0.0823851227760315,0.0823851227760315,0.0823851227760315,0.11673898398876185,0.11754848296937,0.11592948500815371,0.20663710435231522,0.20750584747353984,0.2057683612310906,0.35083269476890566,0.35252059600733054,0.3491447935304808
360,0.0816889256238937,0.0816889256238937,0.0816889256238937,0.11655336543917649,0.11728431674585894,0.11582241413249404,0.20627147456010184,0.207168349955234,0.20537459916496967,0.350228151679039,0.35187026544410255,0.3485860379139754
361,0.0823876336216926,0.0823876336216926,0.0823876336216926,0.11665759235620496,0.11730909769879411,0.11600608701361581,0.206256628036499,0.20665047317780103,0.20586278289519697,0.34957356154918673,0.3511642126583281,0.34798291044004537
362,0.0822917446494102,0.0822917446494102,0.0822917446494102,0.11656370162963862,0.1169574434209041,0.11616995983837315,0.20698760449886322,0.2077618965930348,0.20621331240469165,0.3496238708496094,0.3511853787092926,0.34806236298992616
363,0.0817295983433723,0.0817295983433723,0.0817295983433723,0.11688607186079022,0.11742528040805468,0.11634686331352577,0.20585807164510092,0.2061045817497771,0.20561156154042473,0.3498103231191635,0.3513520078771843,0.3482686383611427
364,0.0811110734939575,0.0811110734939575,0.0811110734939575,0.11632566750049586,0.11679034024113555,0.11586099475985617,0.206738606095314,0.20770234827150497,0.20577486391912303,0.3489939868450165,0.35057814807900217,0.3474098256110308
365,0.0817285403609275,0.0817285403609275,0.0817285403609275,0.11565551236271857,0.11603782463540817,0.11527320009002896,0.20720622936884556,0.20796118390235424,0.20645127483533687,0.34920367896556853,0.35054765035802926,0.3478597075731078
366,0.0819237604737281,0.0819237604737281,0.0819237604737281,0.11570595577359195,0.11632596607398192,0.11508594547320199,0.2067691882451375,0.2074649443852256,0.20607343210504936,0.3487990140914917,0.34990659019964165,0.3476914379833418
367,0.0830886885523796,0.0830886885523796,0.0830886885523796,0.11531101539731022,0.11602140225852821,0.11460062853609222,0.2073974708716074,0.2082466290810918,0.206548312662123,0.3490770161151886,0.350364958676362,0.34778907355401517
368,0.084596537053585,0.084596537053585,0.084596537053585,0.11525611504912374,0.11598191350375514,0.11453031659449234,0.2071322202682495,0.20834227286356133,0.2059221676729377,0.35017386376857756,0.3513848197883323,0.3489629077488228
369,0.0842111557722091,0.0842111557722091,0.0842111557722091,0.11523388326168056,0.1159705684516504,0.11449719807171073,0.20733270545800522,0.20794500880990371,0.20672040210610673,0.35035927295684816,0.3519287577845105,0.3487897881291858
370,0.0847190469503402,0.0847190469503402,0.0847190469503402,0.11474267467856403,0.1154839994532535,0.11400134990387456,0.2060500433047612,0.20731434996011905,0.20478573664940336,0.35179962813854215,0.35342031090743947,0.35017894536964483
371,0.0852772668004036,0.0852772668004036,0.0852772668004036,0.11522519513964649,0.11591851709234079,0.1145318731869522,0.2059935232003529,0.20762430134692353,0.2043627450537823,0.35017027258872985,0.3519183191682979,0.3484222260091618
372,0.0849507451057434,0.0849507451057434,0.0849507451057434,0.11508791074156757,0.11584852156932547,0.11432729991380967,0.20553276936213172,0.2070429343246596,0.20402260439960385,0.35019618570804595,0.35200264016711236,0.34838973124897954
373,0.08468047529459,0.08468047529459,0.08468047529459,0.11551677510142319,0.1162098589373426,0.11482369126550378,0.2073691487312316,0.2095478434897392,0.205190453972724,0.3509971767663956,0.3527532600194354,0.34924109351335575
374,0.0857948958873748,0.0857948958873748,0.0857948958873748,0.11544788703322403,0.1161993178846016,0.11469645618184647,0.20755113661289207,0.2092862961162137,0.20581597710957045,0.3513175487518311,0.35288890424231173,0.3497461932613504
375,0.085863322019577,0.085863322019577,0.085863322019577,0.11579908207058902,0.1164496533235394,0.11514851081763863,0.2061859567960103,0.20824136788940023,0.20413054570262035,0.3504200249910355,0.3518967250434772,0.34894332493859376
376,0.0851677879691124,0.0851677879691124,0.0851677879691124,0.1156060583889484,0.11624152550834439,0.1149705912695524,0.2065610438585281,0.20840237410091428,0.20471971361614194,0.3501339048147202,0.3515881069604814,0.348679702668959
377,0.0851698964834213,0.0851698964834213,0.0851698964834213,0.11526837572455402,0.11588997113096057,0.11464678031814747,0.20665132006009415,0.2081710816612009,0.2051315584589874,0.3499520093202591,0.351191448246767,0.3487125703937512
378,0.0846728309988975,0.0846728309988975,0.0846728309988975,0.11550256609916684,0.11596115997843649,0.11504397221989719,0.20662350455919898,0.20816090341068236,0.2050861057077156,0.3511336714029312,0.3524281525520254,0.34983919025383703
379,0.0857584103941917,0.0857584103941917,0.0857584103941917,0.11518207862973211,0.11570157289601031,0.1146625843634539,0.20628384749094641,0.20816683916570394,0.2044008558161889,0.3506983935832977,0.351822005473968,0.34957478169262735
380,0.0856130719184875,0.0856130719184875,0.0856130719184875,0.11477403268218037,0.11517924651058571,0.11436881885377502,0.20627367496490479,0.20785276279915052,0.20469458713065905,0.35112540423870087,0.3525560405261894,0.34969476795121235
381,0.08588507771492,0.08588507771492,0.08588507771492,0.11476301848888396,0.1152963571218045,0.11422967985596341,0.20514551301797232,0.20574387681891104,0.2045471492170336,0.35085720717906954,0.3521075440214712,0.3496068703366679
382,0.085571750998497,0.085571750998497,0.085571750998497,0.11480370685458179,0.11541473518047082,0.11419267852869275,0.20329341292381284,0.20365399181252405,0.20293283403510162,0.35099024176597593,0.35220687072623985,0.349773612805712
383,0.0872586369514465,0.0872586369514465,0.0872586369514465,0.11494750976562496,0.1155253486536804,0.11436967087756951,0.2038930257161458,0.2047446728465913,0.20304137858570026,0.35136266648769376,0.3525127055452255,0.350212627430162
384,0.0877922922372818,0.0877922922372818,0.0877922922372818,0.11535712182521815,0.11606119621688155,0.11465304743355476,0.2039272040128707,0.2051873738943079,0.2026670341314335,0.35108467042446134,0.3525250406316052,0.34964430021731746
385,0.0884118750691413,0.0884118750691413,0.0884118750691413,0.11526638269424434,0.11599773489465091,0.11453503049383777,0.2047131111224492,0.20665628734330066,0.20276993490159773,0.35173344910144805,0.353290134220953,0.3501767639819431
386,0.0879513248801231,0.0879513248801231,0.0879513248801231,0.11559830754995341,0.11632095984204738,0.11487565525785945,0.2049939930438995,0.20596234526361282,0.2040256408241862,0.35160192251205447,0.3532711505937611,0.34993269443034786
387,0.0874642357230186,0.0874642357230186,0.0874642357230186,0.1157449513673782,0.11629258670685554,0.11519731602790086,0.2055552552143732,0.20723163985311255,0.20387887057563386,0.35151920020580285,0.35356849121465167,0.34946990919695403
388,0.0871638059616088,0.0871638059616088,0.0871638059616088,0.11547415181994433,0.11606436481792942,0.11488393882195924,0.20652096966902408,0.20858273138273145,0.20445920795531672,0.3508563667535782,0.35274663451369315,0.3489660989934632
389,0.0868181139230728,0.0868181139230728,0.0868181139230728,0.11588203832507131,0.11655581601605214,0.11520826063409048,0.20618461072444907,0.20803041525232607,0.20433880619657208,0.3505489110946655,0.3519684549362708,0.3491293672530602
390,0.0866136476397514,0.0866136476397514,0.0866136476397514,0.11598673909902568,0.11670929800456573,0.11526418019348564,0.20623448491096494,0.2082280969654705,0.20424087285645937,0.350665357708931,0.3520808164903792,0.34924989892748276
391,0.0862629786133766,0.0862629786133766,0.0862629786133766,0.1161505468189716,0.11677712676288095,0.11552396687506226,0.20679227511088052,0.20916122082370903,0.20442332939805202,0.3499674290418625,0.3514385394370172,0.3484963186467078
392,0.0875832289457321,0.0875832289457321,0.0875832289457321,0.11649777665734289,0.11708509427739003,0.11591045903729574,0.20751000444094334,0.20931278412110593,0.20570722476078074,0.350031241774559,0.351639526932268,0.34842295661685
393,0.0871087461709976,0.0871087461709976,0.0871087461709976,0.11612316742539401,0.11669911031397681,0.11554722453681121,0.20720542470614112,0.20815259328560407,0.20625825612667817,0.34894222021102905,0.35018237026783006,0.34770207015422805
394,0.0862904116511344,0.0862904116511344,0.0862904116511344,0.11582230925559993,0.11635939407403177,0.11528522443716809,0.2072071135044098,0.20926081342926775,0.20515341357955183,0.34910347759723664,0.3501882640561319,0.3480186911383414
395,0.0853883922100067,0.0853883922100067,0.0853883922100067,0.11552283763885493,0.11594036500877415,0.11510531026893571,0.20809810856978098,0.2094290251899252,0.20676719194963675,0.34905573129653933,0.35007498026432415,0.3480364823287545
396,0.0847077295184135,0.0847077295184135,0.0847077295184135,0.1148916013538837,0.11528699966674587,0.11449620304102152,0.20806857446829474,0.20905054436494985,0.20708660457163963,0.34873209297657015,0.34958959372991355,0.34787459222322675
397,0.0838050618767738,0.0838050618767738,0.0838050618767738,0.11454783752560611,0.11491654218638066,0.11417913286483157,0.20881155133247373,0.20969285526217327,0.2079302474027742,0.34884348809719085,0.3497432021896028,0.3479437740047789
398,0.0832513868808746,0.0832513868808746,0.0832513868808746,0.11446269303560255,0.11502340708069456,0.11390197899051055,0.20794097085793814,0.20895125381217014,0.20693068790370614,0.34955342710018156,0.35060166282451155,0.34850519137585156
399,0.0837337225675582,0.0837337225675582,0.0837337225675582,0.11479067802429196,0.1152605769006258,0.11432077914795813,0.20681542158126823,0.20754733512830292,0.20608350803423353,0.3496946424245834,0.35049204842772846,0.3488972364214384
400,0.0843875482678413,0.0843875482678413,0.0843875482678413,0.1147493541240692,0.11525996915891468,0.11423873908922372,0.2073771804571151,0.20936919481745853,0.20538516609677165,0.349988129734993,0.3508219136119371,0.3491543458580489
401,0.0846649631857872,0.0846649631857872,0.0846649631857872,0.11535445153713224,0.11599727988298032,0.11471162319128415,0.2056551376978556,0.2082963897934675,0.20301388560224368,0.3495616167783737,0.35035036362467353,0.3487728699320739
402,0.0838276892900466,0.0838276892900466,0.0838276892900466,0.11546626165509219,0.11600200026325401,0.11493052304693037,0.20459667841593424,0.20703986557684778,0.2021534912550207,0.34998244047164917,0.3510738456766442,0.34889103526665416
403,0.0841952711343765,0.0841952711343765,0.0841952711343765,0.11556288972496984,0.11602036244510437,0.1151054170048353,0.2056985249121984,0.20764455501521417,0.20375249480918262,0.3498873054981232,0.35125468226531664,0.34851992873092974
404,0.0833845511078834,0.0833845511078834,0.0833845511078834,0.11572322323918341,0.11630781239971973,0.11513863407864709,0.20635082324345902,0.20793063099690226,0.20477101549001578,0.3516358345746994,0.35301224366258577,0.350259425486813
405,0.0834720656275749,0.0834720656275749,0.0834720656275749,0.11571256145834918,0.11635052981232563,0.11507459310437274,0.20684754351774845,0.20876158615996965,0.20493350087552725,0.3518729478120804,0.353113476632476,0.3506324189916848
