iter,data_weight_noise_0.001_mean,data_weight_noise_0.001_upper,data_weight_noise_0.001_lower,data_weight_noise_0.01_mean,data_weight_noise_0.01_upper,data_weight_noise_0.01_lower,data_weight_noise_0.1_mean,data_weight_noise_0.1_upper,data_weight_noise_0.1_lower,data_weight_noise_1.0_mean,data_weight_noise_1.0_upper,data_weight_noise_1.0_lower
759,0.08343963250517838,0.083776032620925,0.08310323238943176,0.082929815351963,0.08329023851506868,0.08256939218885732,0.09033491238951677,0.0906326362707393,0.09003718850829424,0.8090567231178284,0.8099785954985685,0.8081348507370882
760,0.08350290209054943,0.08385959046584919,0.08314621371524968,0.08280849531292914,0.08318557155009583,0.08243141907576244,0.09041969329118724,0.09079529840542665,0.09004408817694783,0.8088188648223877,0.8100712064949249,0.8075665231498506
761,0.08350560218095777,0.08389557889824716,0.0831156254636684,0.08309609815478322,0.08355111498036687,0.08264108132919958,0.09046873599290844,0.09089930823935956,0.09003816374645733,0.8090465366840363,0.8107382606440535,0.807354812724019
762,0.0833244256675243,0.08372069261171933,0.08292815872332926,0.08312921673059459,0.0836835249828385,0.08257490847835068,0.09050586521625513,0.09092498564431403,0.09008674478819623,0.808863765001297,0.8103457890998627,0.8073817409027313
763,0.08306272327899929,0.08352124491652965,0.08260420164146892,0.082949186861515,0.08353308987990375,0.08236528384312626,0.0904573671519756,0.0909468013741419,0.08996793292980929,0.8081303358078002,0.8093124619439475,0.806948209671653
764,0.08296067342162128,0.0834302530452,0.08249109379804255,0.08264017924666399,0.08319233727544229,0.08208802121788569,0.09019348770380016,0.09076320277132115,0.08962377263627917,0.8085739731788635,0.8101007741196322,0.8070471722380947
765,0.08261790275573726,0.08315965509788024,0.08207615041359427,0.08257720544934269,0.08301508954996067,0.0821393213487247,0.0900837562978267,0.0906655754935476,0.08950193710210579,0.8090898871421814,0.8102554806355423,0.8079242936488206
766,0.0829145714640617,0.08346239366617375,0.08236674926194965,0.0826502494513988,0.08305384450514694,0.08224665439765066,0.09009606465697284,0.09069115745328152,0.08950097186066416,0.8086133062839508,0.8098499109972654,0.8073767015706361
767,0.08350944444537159,0.08399806462758894,0.08302082426315424,0.08307420760393139,0.08349732984827629,0.08265108535958648,0.09055256992578502,0.09110012748432776,0.09000501236724227,0.8079495012760163,0.8093760391422784,0.8065229634097542
768,0.08336725831031797,0.08382693993607646,0.08290757668455948,0.0831693924963474,0.0836700639028848,0.08266872108981001,0.09066292196512218,0.09108191779332717,0.0902439261369172,0.8090579152107239,0.8110952569920741,0.8070205734293737
769,0.0835293442010879,0.08406683854073607,0.08299184986143973,0.0832919597625732,0.08370336630304165,0.08288055322210475,0.09056998938322063,0.09105896014645037,0.09008101861999088,0.8074986338615417,0.8097413680783836,0.8052558996446999
770,0.08326875567436214,0.08379324076189895,0.08274427058682532,0.0833793498575687,0.08377930346216975,0.08297939625296766,0.0905229084193706,0.09106008512633347,0.08998573171240774,0.8076757967472077,0.8094516523841212,0.8058999411102942
771,0.08306565061211581,0.08351688228278305,0.08261441894144857,0.08353447839617725,0.08391361591767081,0.0831553408746837,0.09059216231107707,0.09108804823626927,0.09009627638588487,0.8073025822639466,0.8090409644973253,0.8055642000305678
772,0.08326918855309481,0.08371596780301288,0.08282240930317675,0.08365307524800294,0.08402725155007583,0.08327889894593006,0.09056405127048488,0.09094864183099981,0.09017946070996995,0.8078512609004974,0.8094760563680133,0.8062264654329815
773,0.08349904417991635,0.08394929755506833,0.08304879080476438,0.08346009179949757,0.08386181572016327,0.08305836787883186,0.09084063246846193,0.09128808655418458,0.09039317838273928,0.80854172706604,0.8104695635443038,0.8066138905877762
774,0.08337055742740627,0.08380865052698065,0.0829324643278319,0.08278153389692304,0.08318199892137489,0.0823810688724712,0.09038225486874578,0.09075574489564414,0.09000876484184742,0.8094273269176483,0.8113391842500131,0.8075154695852835
775,0.08305341675877569,0.08346397917666036,0.08264285434089101,0.08292783871293063,0.08343999021658989,0.08241568720927138,0.0903955683112144,0.09083776585780785,0.08995337076462094,0.8094840407371521,0.8118179565630598,0.8071501249112444
776,0.0829194657504558,0.08324900540369531,0.0825899260972163,0.08301489651203149,0.08354206943605304,0.08248772358800995,0.09051438421010968,0.0909724663784957,0.09005630204172367,0.8100458323955536,0.8122174044322499,0.8078742603588573
777,0.08303171023726459,0.08336468842698477,0.08269873204754441,0.08288139924407001,0.08334777640852735,0.08241502207961267,0.09046695157885547,0.0909001099426761,0.09003379321503484,0.8089111626148224,0.810956616599695,0.8068657086299499
778,0.08309429883956902,0.08352253918348161,0.08266605849565643,0.08271237686276431,0.0831669872643525,0.08225776646117612,0.09035638943314547,0.09067717359636084,0.09003560526993011,0.8100273668766022,0.8119902355571039,0.8080644981961004
779,0.08340611904859538,0.08380510420038195,0.0830071338968088,0.08285653740167613,0.08330088869095652,0.08241218611239574,0.09047534763813014,0.09084492303781745,0.09010577223844284,0.8096575319766999,0.8114016664593855,0.8079133974940143
780,0.0832590967416763,0.083688736534201,0.08282945694915159,0.0825681425631046,0.08298823206252533,0.08214805306368388,0.09003803879022595,0.09034183295147942,0.08973424462897249,0.8084241628646851,0.8096616693509654,0.8071866563784048
781,0.08322979435324664,0.08364458097077032,0.08281500773572295,0.08281353861093518,0.08321742605374594,0.08240965116812443,0.08997039124369619,0.09031737446774211,0.08962340801965026,0.8096524178981781,0.8112022068826453,0.8081026289137109
782,0.08303335905075071,0.08345599186186525,0.08261072623963617,0.08244850412011141,0.08288714858325777,0.08200985965696506,0.0901365585625171,0.09041811969226489,0.0898549974327693,0.8093365013599396,0.8113008803124538,0.8073721224074254
783,0.08320018351078032,0.08356235061756155,0.08283801640399908,0.08263543024659152,0.08319819762198288,0.08207266287120016,0.09015805423259732,0.0904905060281212,0.08982560243707344,0.809666383266449,0.8114545474810619,0.8078782190518361
784,0.08349823430180546,0.0838871240585805,0.08310934454503043,0.08259987309575077,0.08312972774676056,0.08207001844474099,0.09032119438052175,0.09068846116411922,0.08995392759692428,0.8124628305435181,0.8144268028268176,0.8104988582602186
785,0.08379253745079034,0.08414000262025818,0.08344507228132249,0.0830188930034637,0.08364243650030732,0.08239534950662007,0.09055044949054716,0.0909736323552207,0.09012726662587363,0.8120544970035553,0.8142902283081486,0.8098187656989619
786,0.08366036862134929,0.08409543206431276,0.08322530517838582,0.08284854292869563,0.08337908455033764,0.08231800130705362,0.09042185917496677,0.09081516496553535,0.09002855338439819,0.8122553825378418,0.8144914472591653,0.8100193178165183
787,0.08396655693650237,0.08431068498490402,0.08362242888810073,0.08359425142407415,0.08407723571146804,0.08311126713668025,0.090598751604557,0.09096919784867075,0.09022830536044327,0.8115674495697022,0.813421554477542,0.8097133446618623
788,0.08387455642223356,0.08415796065371398,0.08359115219075314,0.08340452462434766,0.08384559982813965,0.08296344942055568,0.090912814438343,0.09139787058294661,0.09042775829373938,0.810496711730957,0.8126193189196596,0.8083741045422546
789,0.08379103168845173,0.08409332078294929,0.08348874259395417,0.08353358358144755,0.08392192473507527,0.08314524242781983,0.0909856997430324,0.09144901701976518,0.09052238246629962,0.8115456759929657,0.8141358470249248,0.8089555049610065
790,0.08371537551283834,0.08401081268124092,0.08341993834443576,0.08370921090245244,0.0841350097910398,0.08328341201386508,0.09134099930524822,0.09186688751322669,0.09081511109726975,0.810351288318634,0.8125266265129389,0.8081759501243291
791,0.08362841531634325,0.08396266225640797,0.08329416837627854,0.0836066216230392,0.08404408798621688,0.08316915525986152,0.09106847047805781,0.09162766199758669,0.09050927895852894,0.8111273229122162,0.813121849282643,0.8091327965417895
792,0.08320607170462606,0.08354631134071872,0.0828658320685334,0.08344868794083589,0.08392159166409278,0.082975784217579,0.09088207408785814,0.09136752107657309,0.0903966270991432,0.81017906665802,0.8121365475746706,0.8082215857413694
793,0.0838778123259544,0.08424755879743262,0.08350806585447618,0.08341029882431025,0.08381990225362597,0.08300069539499454,0.09130935221910474,0.09171995516907529,0.0908987492691342,0.8089663922786713,0.8110781563326966,0.8068546282246459
794,0.0838966086506843,0.0842535226124029,0.08353969468896569,0.08306397944688795,0.08342654111174866,0.08270141778202725,0.09105618968605991,0.0914061846127938,0.09070619475932602,0.8109422564506531,0.8134074446009542,0.808477068300352
795,0.0838993906974792,0.08436305133338949,0.08343573006156892,0.08330608233809468,0.08378594873837007,0.08282621593781929,0.09123297184705731,0.09165492444577464,0.09081101924833998,0.8100302338600158,0.8127686638448012,0.8072918038752305
796,0.08374072238802906,0.08416724143164298,0.08331420334441514,0.08350817337632176,0.08403045990147304,0.08298588685117048,0.09081569388508795,0.09130013522766271,0.09033125254251319,0.8107440114021301,0.813267052915676,0.8082209698885843
797,0.08399508148431775,0.08444900703183507,0.08354115593680043,0.0835636548697948,0.08408770188183153,0.08303960785775809,0.09059020131826398,0.09105475700850797,0.09012564562801999,0.8127088010311126,0.8155500389387889,0.8098675631234364
798,0.08401860669255254,0.08454516400845936,0.08349204937664571,0.08347962796688076,0.0839633978996416,0.08299585803411991,0.09060619622468945,0.09102215000999098,0.09019024243938792,0.8126696169376373,0.8150685503443463,0.8102706835309282
799,0.08351367339491841,0.08403216423211754,0.08299518255771929,0.08310997486114499,0.08356219234917472,0.08265775737311526,0.09036918282508845,0.09081916466909666,0.08991920098108024,0.8112638711929321,0.8139725547463036,0.8085551876395606
800,0.08321099951863284,0.08379237602667688,0.08262962301058879,0.08264947459101671,0.08306480965822151,0.08223413952381191,0.09020355269312855,0.0906382329624627,0.08976887242379439,0.8110477745532989,0.813270806490172,0.8088247426164258
801,0.08320304900407785,0.08392558782802623,0.08248051018012947,0.08299662172794338,0.08339492988260438,0.08259831357328237,0.0903222925961017,0.0906446792518136,0.08999990594038978,0.8106955826282501,0.8129708886985022,0.8084202765579981
802,0.0833371132612228,0.08396672015235454,0.08270750637009106,0.0826477356255054,0.08304975875141236,0.08224571249959843,0.09014154374599455,0.09040894008598355,0.08987414740600555,0.8094745218753815,0.811992919652058,0.806956124098705
803,0.08319080770015712,0.08384048117616219,0.08254113422415205,0.08277419134974476,0.08319088633300949,0.08235749636648003,0.0900226831436157,0.09039158287294694,0.08965378341428445,0.8091798722743988,0.8114307252630704,0.8069290192857272
804,0.08350472226738923,0.08408981622584501,0.08291962830893344,0.08313234448432916,0.08356959960542425,0.08269508936323407,0.0902036130428314,0.09060542866372062,0.08980179742194216,0.8088306427001953,0.8110879195492041,0.8065733658511866
805,0.08369776681065556,0.08422353542149719,0.08317199819981394,0.08334628567099567,0.08371342849748217,0.08297914284450916,0.09064802750945086,0.0910516755520136,0.09024437946688812,0.8094176113605499,0.8115192697957204,0.8073159529253794
806,0.08346388787031167,0.0839028302865893,0.08302494545403404,0.08311185687780374,0.08338065354103448,0.08284306021457301,0.09023315832018851,0.09067719914030123,0.08978911750007579,0.8093926727771759,0.8110072665602711,0.8077780789940806
807,0.08359887227416031,0.08406472569517325,0.08313301885314738,0.08307166621088977,0.08337486438183289,0.08276846803994664,0.09028140529990193,0.09075988443771389,0.08980292616208997,0.8105219066143036,0.8119994718081441,0.809044341420463
808,0.08389845266938205,0.08436077446346371,0.08343613087530038,0.08332948461174962,0.08368845230811368,0.08297051691538555,0.08998110443353652,0.09046225929466915,0.08949994957240388,0.808783358335495,0.8103008375264482,0.8072658791445417
809,0.0838431820273399,0.0842907545162133,0.08339560953846649,0.08330226242542263,0.08367409191184187,0.08293043293900339,0.09013962447643276,0.09054357825594214,0.08973567069692337,0.8077946066856384,0.8092896319482625,0.8062995814230143
810,0.0841034837067127,0.0846051896802389,0.08360177773318649,0.08341001048684119,0.08386232858953035,0.08295769238415202,0.08998267278075214,0.09034928395944218,0.0896160616020621,0.8060207724571228,0.8078893687954738,0.8041521761187718
811,0.08387157022953028,0.08442378750504928,0.08331935295401127,0.08304226920008657,0.08350535367394081,0.08257918472623234,0.0900286935269832,0.09053899952374186,0.08951838753022454,0.8074550032615662,0.8093709201066406,0.8055390864164917
812,0.08404282107949251,0.08458899057280765,0.08349665158617738,0.08301492854952808,0.08349555348169758,0.08253430361735857,0.09026673734188077,0.0906965589803583,0.08983691570340324,0.8089021027088166,0.810969901888076,0.8068343035295571
813,0.0839796684682369,0.08445133899113268,0.08350799794534113,0.08293952420353884,0.08329644277574762,0.08258260563133006,0.0904597125947475,0.09088008966538731,0.09003933552410769,0.8091648340225219,0.8111229931415775,0.8072066749034663
814,0.0839593835175037,0.08445232393416452,0.08346644310084289,0.08327144011855123,0.0836142579656021,0.08292862227150036,0.09031246975064273,0.09087966446134355,0.08974527503994192,0.8094556450843811,0.8121051615027516,0.8068061286660105
815,0.08370881676673886,0.08419805563045991,0.0832195779030178,0.0832850188016891,0.08355351797861717,0.08301651962476105,0.09011462926864619,0.09063882545090067,0.08959043308639171,0.8075038433074951,0.8102338813821157,0.8047738052328746
816,0.0832085862755775,0.08367997458117943,0.08273719796997558,0.08303266614675517,0.0833471055756514,0.08271822671785893,0.09045024439692492,0.09091671488964145,0.08998377390420839,0.8081640124320983,0.8106143294658983,0.8057136953982984
817,0.08381280377507205,0.0842832672695408,0.0833423402806033,0.08325715661048885,0.0835345728825109,0.0829797403384668,0.09038844928145404,0.09077317164971063,0.09000372691319744,0.8083737015724182,0.8106871087083225,0.8060602944365138
818,0.08380219191312785,0.08416807197136066,0.08343631185489504,0.08333519324660296,0.08351403984726372,0.08315634664594221,0.09049624055624003,0.09080589894387371,0.09018658216860635,0.8075314581394195,0.8099120782244915,0.8051508380543475
819,0.08390564322471614,0.08430643868118283,0.08350484776824944,0.08359200730919833,0.08377785423021401,0.08340616038818265,0.09023234769701952,0.09045811945278956,0.09000657594124947,0.8075346529483796,0.8097745108744048,0.8052947950223543
820,0.08391905128955837,0.08435297307266573,0.08348512950645101,0.08356293886899943,0.08382684200753966,0.0832990357304592,0.09017330333590504,0.09043210098241286,0.08991450568939721,0.8085072636604309,0.8101005425373419,0.8069139847835199
821,0.08390735313296314,0.084300528190891,0.08351417807503529,0.08345325216650955,0.0837591625091165,0.0831473418239026,0.09069312736392016,0.09105790325195715,0.09032835147588317,0.8085436761379242,0.8097579934662353,0.8073293588096131
822,0.08405025750398631,0.08438294937711395,0.08371756563085868,0.0835272394120693,0.0837543950999328,0.0833000837242058,0.0903221026062965,0.0907477902009474,0.0898964150116456,0.809486985206604,0.8106887444160974,0.8082852259971106
823,0.0839487105607986,0.08433682608583543,0.08356059503576177,0.08357796743512151,0.08395440507763662,0.08320152979260641,0.0902315057814121,0.09072082924955935,0.08974218231326486,0.8088264524936676,0.810585192237181,0.8070677127501542
824,0.08366213887929912,0.08405576412845457,0.08326851363014366,0.08338301405310629,0.08383125312266126,0.08293477498355131,0.09001062884926794,0.09051376397842578,0.0895074937201101,0.8091666579246521,0.8117765488874992,0.8065567669618051
825,0.08355333581566803,0.0839907759520534,0.08311589567928265,0.08321821764111517,0.08362042563611044,0.0828160096461199,0.09011651426553721,0.09052998921903917,0.08970303931203526,0.808588856458664,0.8107514456772686,0.8064262672400593
826,0.08332706242799758,0.08390143611077802,0.08275268874521713,0.08317017480731005,0.08360424980111172,0.08273609981350838,0.09010816663503643,0.09056345854839379,0.08965287472167907,0.8088297247886658,0.8111998589146927,0.8064595906626388
827,0.08330301940441127,0.08393677194848247,0.08266926686034008,0.08294329196214671,0.08335237637770608,0.08253420754658734,0.090593709051609,0.09105367238091142,0.09013374572230659,0.8101551175117493,0.8126715994118761,0.8076386356116225
828,0.08348734527826304,0.08402529530270474,0.08294939525382135,0.08316767066717143,0.08361892897764414,0.08271641235669872,0.09030672907829279,0.0907981011262763,0.08981535703030928,0.8098513662815094,0.8118507933368665,0.8078519392261524
829,0.0834300450980663,0.08394063970628958,0.08291945048984302,0.08299424275755876,0.08345805351091422,0.0825304320042033,0.09022738486528394,0.09072040605791926,0.08973436367264861,0.8089533150196075,0.8111606749195239,0.8067459551196912
830,0.08393162488937374,0.0844032785770515,0.08345997120169597,0.08287759497761722,0.08331057908924841,0.08244461086598603,0.09046907722949979,0.09094234227345388,0.0899958121855457,0.8100737988948822,0.8122603187898839,0.8078872789998804
831,0.08372672200202937,0.0842275144924699,0.08322592951158883,0.08298144862055776,0.08328171683950762,0.08268118040160789,0.09013464450836176,0.0906026802314438,0.08966660878527971,0.8122543632984162,0.814410257874305,0.8100984687225273
832,0.08376645520329472,0.08429715662626622,0.08323575378032322,0.08302817717194552,0.08326315245933688,0.08279320188455416,0.09020998775959012,0.09057694095934433,0.0898430345598359,0.8112173795700073,0.8134794924842873,0.8089552666557273
833,0.08347930163145063,0.08397741072910332,0.08298119253379795,0.08267878219485278,0.0829068443856158,0.08245072000408976,0.09022781327366824,0.0905930152996209,0.08986261124771559,0.810980224609375,0.8129230027424208,0.8090374464763292
834,0.08345096707344053,0.08402734715755976,0.0828745869893213,0.0828025840222835,0.08314135851216604,0.08246380953240097,0.09025231376290314,0.0906920145634939,0.08981261296231238,0.8099384486675263,0.8119134665894275,0.807963430745625
835,0.08312027826905248,0.08372303375061838,0.08251752278748659,0.08277104422450063,0.08312145629698323,0.08242063215201803,0.08994308486580846,0.09043994353602439,0.08944622619559253,0.8104046940803528,0.8123691962466071,0.8084401919140984
836,0.0835433609783649,0.08424306040825717,0.08284366154847263,0.08283511325716969,0.08306699810912443,0.08260322840521495,0.08974429816007609,0.09038668904423075,0.08910190727592143,0.8091487169265748,0.8113041510721299,0.8069932827810196
837,0.0834819473326206,0.0841702175949879,0.0827936770702533,0.08298813179135317,0.08320700201526429,0.08276926156744205,0.0898749969899654,0.0903744928609741,0.0893755011189567,0.8096093893051147,0.8118137133353798,0.8074050652748497
838,0.08297343254089351,0.08362462907132817,0.08232223601045885,0.08249882385134692,0.08283445371629193,0.08216319398640191,0.08997085019946095,0.09050366286031511,0.0894380375386068,0.809768158197403,0.8114841956831746,0.8080521207116313
839,0.08315260559320449,0.083767505313603,0.08253770587280598,0.08273675516247747,0.08303796801547368,0.08243554230948126,0.08965866863727565,0.09022276450920926,0.08909457276534204,0.8099984109401703,0.812674365516877,0.8073224563634637
840,0.0834429688751697,0.08399660944587208,0.08288932830446734,0.08263046368956561,0.08286882808729135,0.08239209929183988,0.08968508988618847,0.09022990538071488,0.08914027439166206,0.8095010995864869,0.8116897037352495,0.8073124954377242
841,0.0835189618170261,0.08405397899154808,0.08298394464250412,0.08264138028025625,0.08301984684322615,0.08226291371728635,0.08933360800147054,0.08976210353104329,0.0889051124718978,0.809506630897522,0.811436358592256,0.8075769032027879
842,0.08341971039772031,0.08382234967665092,0.0830170711187897,0.08276219293475148,0.0831608538634027,0.08236353200610026,0.08947624713182445,0.08979970014643283,0.08915279411721606,0.8087954342365264,0.8108138943460933,0.8067769741269596
843,0.08387714102864258,0.08425589513003177,0.08349838692725338,0.08281694352626798,0.08312873141928505,0.0825051556332509,0.08924618586897848,0.08959717382524125,0.0888951979127157,0.8088464379310608,0.8106740178476767,0.807018858014445
844,0.08382889479398722,0.08421536264032045,0.083442426947654,0.08274284228682513,0.08311799347678676,0.0823676910968635,0.08886449113488193,0.08914841251018774,0.08858056975957612,0.8100779235363007,0.8114152766006949,0.8087405704719065
845,0.08407122641801826,0.08457917610681023,0.08356327672922628,0.08289799168705939,0.08331265940374366,0.08248332397037511,0.0892075657844543,0.08956980080260722,0.08884533076630137,0.81070596575737,0.8124882220850547,0.8089237094296853
846,0.08385069817304608,0.08433678217513887,0.08336461417095328,0.08265455737709995,0.08298803097972617,0.08232108377447374,0.0887866713106632,0.0891637044229291,0.0884096381983973,0.8102796018123627,0.8121996972072412,0.8083595064174842
847,0.08376549854874606,0.08442680890110452,0.0831041881963876,0.08255788907408709,0.08288419902217027,0.08223157912600391,0.08879196345806115,0.08904788627943341,0.08853604063668888,0.8119674563407898,0.8135013846835996,0.8104335279979801
848,0.08346608355641359,0.08405164449722916,0.08288052261559803,0.08277699798345561,0.08313208164671926,0.08242191432019197,0.08918946757912635,0.08948882080362751,0.0888901143546252,0.8119398534297944,0.8134264372278153,0.8104532696317734
849,0.08365231901407237,0.08427761861890408,0.08302701940924066,0.08293702974915498,0.08333896095121568,0.08253509854709429,0.08919109106063836,0.08947491072371433,0.08890727139756238,0.8111071884632111,0.8125701951847184,0.8096441817417037
850,0.08343389406800265,0.084054034448012,0.0828137536879933,0.08295322880148884,0.08335614776694591,0.08255030983603176,0.08941274508833881,0.08976702403099313,0.0890584661456845,0.811536705493927,0.8131442382122595,0.8099291727755945
851,0.08337434679269787,0.0840327947398389,0.08271589884555683,0.08283960595726965,0.08330382605146994,0.08237538586306936,0.08951097652316092,0.0898523145952917,0.08916963845103015,0.8088052093982696,0.8105236227278161,0.8070867960687231
852,0.08344891592860215,0.08400948227233512,0.08288834958486918,0.08284660354256626,0.08331574897779344,0.08237745810733908,0.08931603059172623,0.08974231021644612,0.08888975096700634,0.8092056274414062,0.8111112526298221,0.8073000022529904
853,0.08361686244606971,0.0841160618853024,0.08311766300683701,0.0828495658934116,0.0832367632099982,0.08246236857682498,0.0895125694572925,0.08979579589598324,0.08922934301860175,0.8080865919589997,0.8102250195383247,0.8059481643796746
854,0.08335450962185857,0.08376849818631751,0.08294052105739963,0.08259942755103108,0.08296664140644254,0.08223221369561963,0.08961036577820772,0.0898877821458475,0.08933294941056794,0.8091136932373046,0.811292623777808,0.8069347626968013
855,0.08352041393518446,0.08407280197009036,0.08296802590027856,0.08298407793045039,0.08335760083227259,0.08261055502862819,0.08988728225231167,0.09011121683604,0.08966334766858335,0.8100456416606903,0.8122451227487375,0.807846160572643
856,0.08349840864539142,0.08403004154106998,0.08296677574971285,0.0828241147100925,0.08313339588645302,0.08251483353373198,0.08951838389039035,0.08985407074654479,0.08918269703423591,0.8103268027305603,0.8125437343539578,0.8081098711071629
857,0.08353943303227421,0.0840932931388318,0.08298557292571661,0.08283076062798497,0.08322785612405206,0.08243366513191788,0.08964217230677601,0.089957221128555,0.08932712348499702,0.8102619409561157,0.8118321636992754,0.808691718212956
858,0.08343392983078952,0.08392515574722023,0.08294270391435882,0.08300849571824069,0.08339098641081241,0.08262600502566897,0.0897043734788894,0.09012747228637247,0.08928127467140634,0.8105515241622925,0.8124228130218649,0.80868023530272
859,0.0832450628280639,0.08370163686268736,0.08278848879344045,0.08267373442649834,0.08308298522558795,0.08226448362740872,0.08933398351073259,0.08964583873464778,0.0890221282868174,0.8108415365219116,0.8126232822964075,0.8090597907474157
860,0.08322672769427295,0.0837311818965182,0.0827222734920277,0.08268857970833776,0.08308167620684391,0.08229548320983161,0.08943135514855378,0.08982593276086397,0.0890367775362436,0.80987149477005,0.8119316517991755,0.8078113377409246
861,0.08336283564567562,0.08398777427368219,0.08273789701766905,0.08301410973072047,0.0834210502474408,0.08260716921400015,0.08944847136735912,0.08983779800442289,0.08905914473029534,0.8100346088409424,0.8122283290868284,0.8078408885950563
862,0.0835096731781959,0.08416946679162067,0.08284987956477112,0.08308061435818666,0.0835392290077615,0.08262199970861181,0.08972585275769226,0.09013448421493693,0.0893172213004476,0.8089123427867889,0.8108546889053103,0.8069699966682675
863,0.08381763920187946,0.08441433290480586,0.08322094549895305,0.08327249065041538,0.08366124938534508,0.08288373191548568,0.09007428362965579,0.0905926483780729,0.08955591888123868,0.8102847874164582,0.8120885868147996,0.8084809880181167
864,0.08359436020255086,0.08417489028343952,0.08301383012166219,0.08327677026391027,0.08368665104580925,0.08286688948201129,0.08985317647457118,0.09036358126766708,0.08934277168147528,0.8105717539787293,0.8123972485057864,0.8087462594516721
865,0.08336575403809543,0.08396829523221164,0.08276321284397922,0.08313258215785022,0.08353927409548766,0.08272589022021277,0.08959403187036512,0.09017950692930077,0.08900855681142947,0.8118726253509522,0.8133879355726616,0.8103573151292427
866,0.08380748555064199,0.08437213714094838,0.0832428339603356,0.08332929238677018,0.08372128931840761,0.08293729545513276,0.0894147433340549,0.08986467622865525,0.08896481043945455,0.8118669509887695,0.813116780866875,0.810617121110664
867,0.08349630609154697,0.08411676193922021,0.08287585024387373,0.0833196088671684,0.08372344152465849,0.0829157762096783,0.08921009674668309,0.08967938291194016,0.08874081058142602,0.8117538630962372,0.813169429450167,0.8103382967423074
868,0.08356961309909816,0.08414808362233678,0.08299114257585954,0.0833788707852363,0.08363588427890975,0.08312185729156285,0.08946078941226003,0.08987228675333621,0.08904929207118385,0.8107345342636109,0.8123721957132793,0.8090968728139424
869,0.08403513357043264,0.08456294160386069,0.0835073255370046,0.08364123478531832,0.08393243496558854,0.0833500346050481,0.0899144038558006,0.09027798300009424,0.08955082471150697,0.8111850500106812,0.8131302426172478,0.8092398574041146
870,0.08387306481599806,0.08431476122207805,0.08343136840991806,0.0835301205515861,0.08376718962039714,0.08329305148277505,0.089892341196537,0.09034445714055066,0.08944022525252333,0.8103332340717315,0.8124130823762914,0.8082533857671717
871,0.08423784151673312,0.08471070618812905,0.0837649768453372,0.08323564007878297,0.08347269928132112,0.08299858087624482,0.08989409580826756,0.09031145589337713,0.08947673572315798,0.810855382680893,0.8126088237625579,0.809101941599228
872,0.08403543457388873,0.0845584174785103,0.08351245166926717,0.08313524425029752,0.08351464370462365,0.08275584479597138,0.08987023979425426,0.09021102541771639,0.08952945417079214,0.8105559766292572,0.8125594565091783,0.808552496749336
873,0.08382711410522459,0.08437888505283347,0.0832753431576157,0.08307646289467807,0.08343616140042823,0.08271676438892792,0.0903292872011661,0.09068387880253131,0.0899746955998009,0.8103939771652222,0.8131264050512549,0.8076615492791895
874,0.0833787210285663,0.08394800561311516,0.08280943644401745,0.08286910504102704,0.08323813016625252,0.08250007991580156,0.09003326445817943,0.09033497619779329,0.08973155271856556,0.8099896609783173,0.8117415214068665,0.808237800549768
875,0.08337107077240938,0.08389576103773778,0.08284638050708097,0.08317559435963628,0.08350205944699654,0.08284912927227603,0.09036210477352138,0.09075865983663622,0.08996554971040654,0.8092162191867829,0.8111879192901262,0.8072445190834395
876,0.08358060345053667,0.08410596566503357,0.08305524123603976,0.08331011384725569,0.08372759994928995,0.08289262774522142,0.09009694233536716,0.09055889119891307,0.08963499347182126,0.8102746665477752,0.8118597484704085,0.808689584625142
877,0.0836633093655109,0.08415341719601244,0.08317320153500937,0.08305822908878326,0.08340822078899093,0.08270823738857558,0.09012389928102486,0.09057046210364343,0.0896773364584063,0.8109153568744659,0.8126369859972685,0.8091937277516633
878,0.08331753388047214,0.08385638397839112,0.08277868378255315,0.082870452851057,0.08326734870635139,0.08247355699576261,0.09050522595643994,0.0910087038802461,0.09000174803263378,0.8121793746948243,0.8141892484078705,0.810169500981778
879,0.08343870341777795,0.08393020367199659,0.08294720316355932,0.08294330909848209,0.08338021188036163,0.08250640631660255,0.0907371804118156,0.09129908913968124,0.09017527168394995,0.8120957732200622,0.8144999338979693,0.8096916125421552
880,0.08336520716547961,0.0838828302964885,0.08284758403447072,0.0831272311508655,0.0835262735143641,0.08272818878736689,0.09051843434572215,0.09111862956890256,0.08991823912254175,0.8112222909927368,0.813464501874129,0.8089800801113446
881,0.08331668153405188,0.08375552342110498,0.08287783964699877,0.08295610323548315,0.08322189970833273,0.08269030676263357,0.09039115533232686,0.09092071342632572,0.089861597238328,0.8111068189144135,0.8127653592501322,0.8094482785786948
882,0.0833658047020435,0.08379292093082229,0.0829386884732647,0.08311019688844676,0.08333264942993922,0.0828877443469543,0.09028131589293477,0.09085871950765743,0.0897039122782121,0.8127073884010315,0.8140796975636133,0.8113350792384497
883,0.08340492695569987,0.0838214378129904,0.08298841609840935,0.08273407295346256,0.08302848058388639,0.08243966532303874,0.08996667265892022,0.09049398254758059,0.08943936277025985,0.8116975843906402,0.8128929015576359,0.8105022672236445
884,0.08344835788011548,0.08375462941137325,0.08314208634885771,0.08281966447830197,0.08317995142257859,0.08245937753402535,0.09006139338016507,0.09058697551284874,0.0895358112474814,0.8100372850894928,0.8112592951907327,0.8088152749882529
